 ps_partkey |    value    
     219116 |  8550506.70
     119688 |  8549154.50
     242698 |  8548224.80
     144273 |  8546148.51
     375279 |  8546141.48
     277310 |  8545405.30
      57307 |  8544658.68
     320749 |  8543906.64
     181855 |  8540058.50
     324792 |  8539398.04
     325407 |  8538783.53
     322506 |  8538185.61
     318780 |  8538134.46
     323547 |  8537524.44
      36502 |  8536574.37
     137613 |  8536278.96
     288722 |  8534863.86
      47516 |  8534038.48
      82122 |  8534027.15
     180896 |  8533785.12
     385442 |  8533683.16
     156243 |  8533135.00
      42548 |  8532685.06
      83806 |  8532608.00
     314711 |  8531412.56
     390741 |  8531300.04
     301438 |  8531295.57
     237347 |  8530366.44
      90761 |  8529951.98
     273678 |  8529083.28
     330617 |  8528887.07
     371598 |  8528777.92
     358763 |  8527234.52
     254854 |  8526848.38
     380749 |  8526433.68
     277505 |  8526071.84
     357553 |  8525987.25
     220991 |  8525362.12
     200499 |  8525035.08
     364470 |  8524484.16
      19205 |  8524089.57
      68950 |  8522642.15
     128644 |  8521095.82
     202898 |  8520511.44
      45922 |  8520444.36
      32168 |  8520366.16
     264687 |  8520150.24
     274771 |  8519565.42
     155682 |  8519384.74
      70803 |  8518567.23
     328883 |  8515957.45
      89523 |  8515448.37
     175356 |  8515228.15
     270603 |  8515180.80
     216148 |  8514300.48
     248104 |  8513778.12
       7289 |  8513280.60
     117993 |  8512873.29
     245107 |  8512041.32
     313304 |  8511691.64
     316769 |  8510752.67
     371164 |  8510112.64
     235504 |  8509598.68
     264281 |  8509567.49
     148499 |  8508161.46
     140575 |  8507876.05
     162677 |  8507023.20
     270233 |  8505508.44
      79398 |  8504327.70
     204624 |  8504121.51
     379502 |  8503663.77
      66568 |  8503247.60
      38260 |  8503131.93
      25754 |  8503011.70
     140446 |  8499514.24
      13399 |  8499506.07
     280759 |  8498360.70
     160810 |  8496403.30
     102863 |  8496211.62
     265248 |  8493884.00
     159149 |  8493706.10
      44671 |  8493632.91
     281532 |  8493603.87
     347370 |  8493097.68
     374135 |  8493076.62
     280885 |  8492967.98
     331320 |  8492852.49
      42813 |  8492423.34
      68135 |  8489163.69
     163720 |  8489160.32
     290137 |  8488874.46
     202651 |  8488421.32
      67053 |  8488316.52
     397075 |  8487828.24
     156249 |  8485243.44
     272588 |  8483904.70
     281168 |  8483891.25
     224648 |  8483819.37
     396254 |  8482644.69
     338778 |  8482418.25
     244530 |  8482094.71
     214020 |  8480795.40
     340679 |  8480491.06
     292595 |  8477395.20
     273240 |  8477204.70
     163226 |  8475149.80
     348168 |  8474470.48
     333959 |  8469249.03
     339149 |  8467401.60
      43465 |  8467252.98
      11178 |  8466774.80
     195157 |  8465819.76
      37568 |  8465800.46
      97824 |  8465588.24
     175427 |  8465366.11
     167682 |  8465328.96
      33279 |  8465070.06
      89542 |  8465026.30
     399250 |  8464550.92
     286824 |  8464140.30
      21755 |  8463603.89
     190657 |  8463239.71
     233267 |  8463158.68
     341605 |  8462543.05
     250629 |  8461467.40
     355147 |  8461459.20
     128738 |  8461369.18
     173371 |  8461075.30
     150694 |  8461071.80
      26772 |  8460006.48
     164132 |  8459996.62
      88062 |  8459030.25
      77777 |  8458993.14
     371558 |  8458245.96
     150561 |  8456551.74
     275386 |  8452197.24
     191319 |  8451458.40
     303714 |  8448621.61
      80323 |  8448162.80
      39537 |  8446619.67
     399811 |  8446005.33
     188647 |  8441489.28
      91443 |  8439981.65
     120642 |  8439883.68
       9363 |  8439529.50
      79330 |  8438000.70
      62867 |  8436617.02
     106846 |  8436065.28
     290606 |  8435793.12
     220444 |  8435196.42
     250471 |  8433852.21
      94751 |  8433377.10
     200308 |  8432662.98
     231196 |  8431936.89
     333650 |  8429384.11
     259029 |  8428062.64
     354458 |  8427832.40
     192298 |  8427726.63
     368521 |  8427367.16
     314769 |  8426516.00
      43958 |  8425830.82
     303078 |  8425378.39
      86377 |  8424493.32
     218449 |  8423961.60
     378201 |  8423173.46
      86869 |  8422738.83
     326995 |  8422718.24
     194330 |  8420273.16
      66560 |  8419919.85
      56278 |  8419566.86
     226748 |  8419564.02
      37481 |  8418366.84
     386229 |  8417067.30
     320825 |  8415566.72
     335692 |  8414359.21
     170879 |  8413159.92
     175355 |  8412634.23
     107989 |  8411970.84
     312168 |  8411304.25
      72315 |  8410612.95
     128186 |  8410520.68
     319287 |  8409955.20
     148163 |  8409301.35
     208614 |  8408316.80
     396432 |  8407475.47
     380701 |  8405964.32
     319599 |  8405883.00
     297286 |  8405680.50
     150674 |  8405001.88
      32680 |  8404467.89
     136651 |  8404271.64
     222359 |  8402648.64
     337120 |  8401018.90
     385754 |  8399775.72
      67870 |  8399385.58
      86692 |  8399375.88
     377334 |  8398671.55
     202628 |  8398035.36
     208451 |  8396395.72
     130736 |  8396140.80
     344319 |  8395830.20
     367060 |  8395742.16
     395803 |  8394457.88
     376432 |  8394421.39
     351873 |  8393893.27
     237937 |  8393323.96
      21663 |  8393039.76
     316612 |  8392209.80
     116341 |  8390475.54
     193872 |  8390435.23
     186616 |  8386627.71
     269646 |  8385394.20
      84386 |  8385348.81
     308835 |  8385320.16
     137777 |  8384702.70
     282149 |  8384130.00
     142706 |  8383891.02
     104341 |  8383247.04
     132694 |  8383015.76
      16451 |  8379933.76
     253071 |  8379856.38
      65699 |  8379431.10
     398542 |  8377322.46
     381108 |  8376910.30
     277184 |  8376145.11
      58465 |  8376072.10
     118521 |  8373913.92
     151515 |  8372975.40
     291406 |  8371640.13
     255312 |  8370062.00
      16895 |  8369875.65
      32315 |  8368697.37
       1967 |  8368563.24
      78061 |  8367727.72
     113245 |  8365392.39
      60145 |  8364478.80
     339769 |  8364354.66
     226595 |  8363959.20
     250982 |  8363542.20
        435 |  8363348.55
     320645 |  8362966.74
     217440 |  8362302.21
     234490 |  8361041.88
     372096 |  8358916.20
     199228 |  8358686.82
     276520 |  8358396.80
     178028 |  8358256.12
     151105 |  8356782.53
      60668 |  8356594.97
     221681 |  8356261.26
     163455 |  8355704.00
     252649 |  8354443.41
     145205 |  8353588.88
      43144 |  8352409.30
     236410 |  8351203.86
     134255 |  8349658.90
      84137 |  8348852.93
      77752 |  8348730.24
     370335 |  8348664.30
     127020 |  8348336.93
      34130 |  8348296.32
     240907 |  8348036.16
      73638 |  8347881.62
     154391 |  8347853.36
      47605 |  8347393.46
     322143 |  8347374.48
       1280 |  8347191.84
      32113 |  8346452.04
     357934 |  8345073.24
       2053 |  8344975.86
      68004 |  8343699.68
     352335 |  8341969.80
     311864 |  8341641.96
     111923 |  8341042.94
     365983 |  8339558.76
     395730 |  8336599.80
      34622 |  8335311.36
     291781 |  8334990.86
     198335 |  8333735.16
     334121 |  8333074.91
      66067 |  8332266.32
     286445 |  8331596.58
     379153 |  8330267.21
     160765 |  8328544.29
       5024 |  8328487.31
     233243 |  8327654.40
       1616 |  8326047.06
     223261 |  8323700.00
      19629 |  8322984.66
     343933 |  8320160.53
     233679 |  8320146.12
      30684 |  8319302.00
     101940 |  8318977.20
     374497 |  8318308.92
      30542 |  8317251.46
     375859 |  8316060.50
     228975 |  8315137.90
     396108 |  8314621.90
      58045 |  8312040.90
     282828 |  8310544.32
     267879 |  8310364.40
     156633 |  8310195.33
     297297 |  8308865.60
      74532 |  8308769.28
     174465 |  8308470.56
     202322 |  8308453.60
     261878 |  8308388.14
     260976 |  8307960.84
     205883 |  8307407.30
     299412 |  8306346.16
      48276 |  8305802.28
      20672 |  8305668.42
     117790 |  8305301.40
     101590 |  8304555.42
     164838 |  8304467.79
     284736 |  8304433.60
     244760 |  8303082.00
      46536 |  8302975.38
     267510 |  8302886.64
     235507 |  8302825.59
     271134 |  8301785.20
     187141 |  8300952.49
     119205 |  8300418.45
     246599 |  8300153.05
     251670 |  8298566.43
     253702 |  8297827.15
     239245 |  8297154.77
     222278 |  8297070.21
     298286 |  8296730.26
     387370 |  8296660.54
     395646 |  8296222.85
     120742 |  8295979.77
      67836 |  8294228.46
     158177 |  8293256.74
     283477 |  8292771.57
     212558 |  8292580.08
     139629 |  8289907.20
      57018 |  8289021.60
     310603 |  8288517.21
      59271 |  8287875.00
     337583 |  8286150.99
     171002 |  8285668.64
     256269 |  8285365.66
     390485 |  8282764.24
     259205 |  8281805.12
     100658 |  8281269.49
      57946 |  8280625.56
       3135 |  8280521.26
     197663 |  8277925.70
     276442 |  8277786.00
     117592 |  8275976.94
     316476 |  8274267.84
     103325 |  8273199.21
      62346 |  8273011.93
     169797 |  8272944.27
     364855 |  8269929.34
     240737 |  8268156.96
     379524 |  8267245.95
     174188 |  8267235.00
     229546 |  8267150.80
     361694 |  8266948.82
     302055 |  8266407.86
      11164 |  8265874.54
      94065 |  8265285.09
     311089 |  8264465.16
     193690 |  8264316.76
     331563 |  8263356.15
     141723 |  8262339.75
     239177 |  8261700.74
     181017 |  8261593.76
     105235 |  8260673.09
     278019 |  8257826.50
     193390 |  8257460.82
     151892 |  8256791.62
     327496 |  8254154.28
     331218 |  8253327.68
     296465 |  8252196.56
      23897 |  8251765.20
     162108 |  8251639.37
      33291 |  8251605.46
      36056 |  8251463.16
      49574 |  8250550.62
      86261 |  8250059.72
     287848 |  8249333.12
     384223 |  8248489.86
     173346 |  8248032.80
     332860 |  8246974.61
     174139 |  8246925.84
     355730 |  8246039.09
     263725 |  8244352.84
     235753 |  8244076.52
     386282 |  8243524.05
     344464 |  8243125.38
      75876 |  8242814.72
     107531 |  8242727.95
     370241 |  8241562.41
     274036 |  8241537.52
     329839 |  8241093.96
      39050 |  8240827.76
     326243 |  8240263.20
      81022 |  8239670.55
     337345 |  8237464.70
     185618 |  8237403.45
     277659 |  8235389.25
      55080 |  8234794.12
     388017 |  8233959.60
     316437 |  8233812.00
      59693 |  8233713.18
      71670 |  8231698.98
      53391 |  8231252.10
       9025 |  8231094.54
     165753 |  8230951.78
     301943 |  8230520.64
     347098 |  8228331.82
     290678 |  8225458.35
       1178 |  8224625.05
      80750 |  8224075.20
     235766 |  8223789.11
     286182 |  8222751.65
     122614 |  8222051.94
     251331 |  8221870.36
     114014 |  8221793.58
     293267 |  8220124.44
     162710 |  8219556.67
     271727 |  8217972.17
     240143 |  8217671.28
     362945 |  8217288.00
      74876 |  8217202.35
     396770 |  8216701.04
     107023 |  8215979.19
     238536 |  8215552.94
        251 |  8215433.86
     304728 |  8214835.20
     299630 |  8213470.24
     377602 |  8213186.01
      57907 |  8211740.04
     150703 |  8211392.35
     212480 |  8211281.00
      41406 |  8210966.85
      76020 |  8210495.36
      97458 |  8210157.17
      59160 |  8209642.42
      24021 |  8208346.00
     265318 |  8208094.04
       8528 |  8207699.37
      16325 |  8206021.53
     261582 |  8204761.84
     198066 |  8204692.50
      27367 |  8204512.22
     110792 |  8204432.99
     110261 |  8201039.55
     376267 |  8200682.00
     399765 |  8199292.50
      55993 |  8199067.14
     283991 |  8197139.60
       8261 |  8196938.55
     130780 |  8196033.89
     186086 |  8195902.68
     304236 |  8193834.00
     256485 |  8193617.32
     120601 |  8193475.20
      98046 |  8193378.46
     300060 |  8192428.28
     264924 |  8192271.66
     176856 |  8191847.73
     261358 |  8191255.38
     374717 |  8190891.38
(1631 rows)

