  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#55   | LARGE ANODIZED BRASS      |     45 |           92
 Brand#55   | LARGE ANODIZED NICKEL     |     30 |           92
 Brand#55   | LARGE BURNISHED COPPER    |     12 |           92
 Brand#55   | LARGE PLATED STEEL        |      8 |           92
 Brand#55   | LARGE POLISHED COPPER     |      8 |           92
 Brand#55   | MEDIUM ANODIZED NICKEL    |      8 |           92
 Brand#55   | MEDIUM ANODIZED STEEL     |     38 |           92
 Brand#55   | MEDIUM BRUSHED STEEL      |     41 |           92
 Brand#55   | MEDIUM PLATED COPPER      |     43 |           92
 Brand#55   | MEDIUM POLISHED STEEL     |     12 |           92
 Brand#55   | PROMO BURNISHED BRASS     |     41 |           92
 Brand#55   | PROMO BURNISHED TIN       |      8 |           92
 Brand#55   | PROMO PLATED TIN          |      8 |           92
 Brand#55   | PROMO PLATED TIN          |     28 |           92
 Brand#55   | PROMO POLISHED STEEL      |     12 |           92
 Brand#55   | SMALL BURNISHED COPPER    |     12 |           92
 Brand#55   | SMALL BURNISHED TIN       |      8 |           92
 Brand#55   | SMALL PLATED NICKEL       |     41 |           92
 Brand#55   | SMALL PLATED STEEL        |     12 |           92
 Brand#55   | SMALL PLATED STEEL        |     30 |           92
 Brand#55   | SMALL POLISHED TIN        |     43 |           92
 Brand#55   | STANDARD ANODIZED NICKEL  |      8 |           92
 Brand#55   | STANDARD ANODIZED TIN     |     43 |           92
 Brand#55   | STANDARD BRUSHED TIN      |     30 |           92
 Brand#55   | STANDARD BURNISHED BRASS  |     12 |           92
 Brand#55   | STANDARD BURNISHED COPPER |     45 |           92
 Brand#55   | STANDARD BURNISHED NICKEL |     12 |           92
 Brand#55   | STANDARD PLATED TIN       |     41 |           92
 Brand#13   | ECONOMY BRUSHED BRASS     |     43 |           91
 Brand#13   | MEDIUM BRUSHED TIN        |     12 |           91
 Brand#14   | ECONOMY BURNISHED STEEL   |     43 |           91
 Brand#14   | SMALL BURNISHED STEEL     |     45 |           91
 Brand#15   | PROMO BRUSHED NICKEL      |      8 |           91
 Brand#21   | ECONOMY BRUSHED TIN       |     30 |           91
 Brand#21   | MEDIUM BURNISHED TIN      |      8 |           91
 Brand#21   | STANDARD PLATED TIN       |     38 |           91
 Brand#22   | STANDARD BURNISHED STEEL  |     45 |           91
 Brand#23   | STANDARD ANODIZED COPPER  |     38 |           91
 Brand#24   | MEDIUM POLISHED NICKEL    |      8 |           91
 Brand#24   | SMALL ANODIZED COPPER     |     41 |           91
 Brand#24   | SMALL PLATED NICKEL       |     43 |           91
 Brand#24   | STANDARD PLATED TIN       |     41 |           91
 Brand#25   | LARGE ANODIZED BRASS      |     41 |           91
 Brand#25   | PROMO BRUSHED STEEL       |     38 |           91
 Brand#25   | PROMO POLISHED BRASS      |      8 |           91
 Brand#25   | SMALL POLISHED NICKEL     |     28 |           91
 Brand#31   | PROMO ANODIZED TIN        |     38 |           91
 Brand#31   | STANDARD ANODIZED TIN     |     12 |           91
 Brand#31   | STANDARD BRUSHED TIN      |     28 |           91
 Brand#32   | ECONOMY BRUSHED STEEL     |     28 |           91
 Brand#32   | ECONOMY PLATED NICKEL     |     28 |           91
 Brand#32   | LARGE BURNISHED TIN       |      8 |           91
 Brand#32   | LARGE PLATED TIN          |     28 |           91
 Brand#32   | LARGE POLISHED BRASS      |      8 |           91
 Brand#32   | STANDARD BURNISHED NICKEL |     45 |           91
 Brand#33   | PROMO BRUSHED STEEL       |     38 |           91
 Brand#33   | STANDARD ANODIZED COPPER  |     30 |           91
 Brand#34   | LARGE BURNISHED BRASS     |     41 |           91
 Brand#34   | MEDIUM BRUSHED TIN        |      8 |           91
 Brand#34   | MEDIUM BURNISHED BRASS    |      8 |           91
 Brand#35   | LARGE ANODIZED COPPER     |     41 |           91
 Brand#41   | MEDIUM ANODIZED BRASS     |     38 |           91
 Brand#41   | PROMO ANODIZED COPPER     |      8 |           91
 Brand#42   | LARGE BURNISHED NICKEL    |      8 |           91
 Brand#42   | MEDIUM BRUSHED TIN        |     41 |           91
 Brand#42   | SMALL POLISHED TIN        |      8 |           91
 Brand#43   | ECONOMY PLATED STEEL      |     12 |           91
 Brand#43   | MEDIUM BURNISHED COPPER   |     30 |           91
 Brand#43   | PROMO POLISHED NICKEL     |      8 |           91
 Brand#44   | MEDIUM ANODIZED NICKEL    |     28 |           91
 Brand#44   | STANDARD PLATED TIN       |      8 |           91
 Brand#45   | MEDIUM BRUSHED STEEL      |     30 |           91
 Brand#45   | SMALL PLATED BRASS        |     41 |           91
 Brand#45   | STANDARD PLATED STEEL     |     30 |           91
 Brand#51   | ECONOMY BRUSHED NICKEL    |     43 |           91
 Brand#51   | LARGE POLISHED TIN        |     30 |           91
 Brand#51   | PROMO ANODIZED BRASS      |     12 |           91
 Brand#52   | PROMO ANODIZED COPPER     |     45 |           91
 Brand#52   | PROMO BRUSHED BRASS       |     30 |           91
 Brand#52   | SMALL ANODIZED BRASS      |     38 |           91
 Brand#53   | PROMO BURNISHED STEEL     |      8 |           91
 Brand#53   | STANDARD ANODIZED BRASS   |     28 |           91
 Brand#54   | SMALL BURNISHED STEEL     |     28 |           91
 Brand#54   | SMALL POLISHED COPPER     |     38 |           91
 Brand#55   | ECONOMY PLATED TIN        |     28 |           91
 Brand#55   | SMALL PLATED NICKEL       |     45 |           91
 Brand#23   | MEDIUM BURNISHED COPPER   |     28 |           90
 Brand#52   | MEDIUM POLISHED NICKEL    |     45 |           90
 Brand#54   | ECONOMY BURNISHED TIN     |     12 |           90
 Brand#52   | SMALL ANODIZED STEEL      |     30 |           89
 Brand#11   | ECONOMY ANODIZED COPPER   |      8 |           88
 Brand#11   | ECONOMY ANODIZED NICKEL   |     43 |           88
 Brand#11   | ECONOMY ANODIZED STEEL    |     41 |           88
 Brand#11   | ECONOMY BRUSHED COPPER    |     41 |           88
 Brand#11   | ECONOMY BRUSHED COPPER    |     45 |           88
 Brand#11   | ECONOMY BRUSHED STEEL     |      8 |           88
 Brand#11   | ECONOMY PLATED COPPER     |     12 |           88
 Brand#11   | ECONOMY PLATED NICKEL     |     38 |           88
 Brand#11   | ECONOMY POLISHED BRASS    |     30 |           88
 Brand#11   | ECONOMY POLISHED BRASS    |     38 |           88
 Brand#11   | ECONOMY POLISHED STEEL    |     38 |           88
 Brand#11   | ECONOMY POLISHED TIN      |     30 |           88
 Brand#11   | LARGE ANODIZED NICKEL     |     12 |           88
 Brand#11   | LARGE ANODIZED STEEL      |      8 |           88
 Brand#11   | LARGE ANODIZED TIN        |      8 |           88
 Brand#11   | LARGE BRUSHED NICKEL      |     28 |           88
 Brand#11   | LARGE POLISHED NICKEL     |      8 |           88
 Brand#11   | LARGE POLISHED TIN        |     43 |           88
 Brand#11   | MEDIUM ANODIZED COPPER    |     43 |           88
 Brand#11   | MEDIUM ANODIZED STEEL     |     41 |           88
 Brand#11   | MEDIUM BURNISHED BRASS    |     41 |           88
 Brand#11   | MEDIUM BURNISHED COPPER   |     38 |           88
 Brand#11   | MEDIUM BURNISHED NICKEL   |     12 |           88
 Brand#11   | MEDIUM PLATED BRASS       |     12 |           88
 Brand#11   | MEDIUM PLATED NICKEL      |     45 |           88
 Brand#11   | MEDIUM POLISHED COPPER    |     45 |           88
 Brand#11   | PROMO BRUSHED STEEL       |     28 |           88
 Brand#11   | PROMO BRUSHED TIN         |     41 |           88
 Brand#11   | PROMO BURNISHED TIN       |     12 |           88
 Brand#11   | PROMO PLATED BRASS        |     41 |           88
 Brand#11   | PROMO PLATED TIN          |      8 |           88
 Brand#11   | PROMO PLATED TIN          |     45 |           88
 Brand#11   | SMALL ANODIZED BRASS      |     30 |           88
 Brand#11   | SMALL BRUSHED BRASS       |     41 |           88
 Brand#11   | SMALL BURNISHED STEEL     |     45 |           88
 Brand#11   | SMALL BURNISHED TIN       |     41 |           88
 Brand#11   | SMALL PLATED COPPER       |     45 |           88
 Brand#11   | SMALL PLATED STEEL        |      8 |           88
 Brand#11   | SMALL PLATED TIN          |     30 |           88
 Brand#11   | SMALL POLISHED BRASS      |     12 |           88
 Brand#11   | SMALL POLISHED COPPER     |     28 |           88
 Brand#11   | SMALL POLISHED TIN        |     43 |           88
 Brand#11   | STANDARD ANODIZED BRASS   |     38 |           88
 Brand#11   | STANDARD ANODIZED TIN     |     12 |           88
 Brand#11   | STANDARD BRUSHED BRASS    |      8 |           88
 Brand#11   | STANDARD PLATED NICKEL    |     30 |           88
 Brand#11   | STANDARD PLATED STEEL     |     30 |           88
 Brand#13   | ECONOMY ANODIZED TIN      |     12 |           88
 Brand#13   | ECONOMY BRUSHED BRASS     |     41 |           88
 Brand#13   | ECONOMY BRUSHED COPPER    |     38 |           88
 Brand#13   | ECONOMY BRUSHED STEEL     |     41 |           88
 Brand#13   | ECONOMY BRUSHED TIN       |     30 |           88
 Brand#13   | ECONOMY BURNISHED BRASS   |      8 |           88
 Brand#13   | ECONOMY BURNISHED STEEL   |     38 |           88
 Brand#13   | ECONOMY PLATED TIN        |     28 |           88
 Brand#13   | ECONOMY PLATED TIN        |     41 |           88
 Brand#13   | LARGE ANODIZED NICKEL     |     43 |           88
 Brand#13   | LARGE ANODIZED STEEL      |     12 |           88
 Brand#13   | LARGE BRUSHED NICKEL      |     38 |           88
 Brand#13   | LARGE BURNISHED TIN       |     28 |           88
 Brand#13   | LARGE PLATED STEEL        |     28 |           88
 Brand#13   | LARGE PLATED STEEL        |     41 |           88
 Brand#13   | LARGE PLATED TIN          |     30 |           88
 Brand#13   | LARGE PLATED TIN          |     43 |           88
 Brand#13   | LARGE PLATED TIN          |     45 |           88
 Brand#13   | MEDIUM BURNISHED STEEL    |     28 |           88
 Brand#13   | MEDIUM PLATED COPPER      |     12 |           88
 Brand#13   | MEDIUM PLATED STEEL       |     45 |           88
 Brand#13   | MEDIUM POLISHED COPPER    |     28 |           88
 Brand#13   | MEDIUM POLISHED NICKEL    |     12 |           88
 Brand#13   | PROMO BRUSHED STEEL       |     30 |           88
 Brand#13   | PROMO BRUSHED TIN         |     12 |           88
 Brand#13   | PROMO BRUSHED TIN         |     30 |           88
 Brand#13   | PROMO BURNISHED NICKEL    |     41 |           88
 Brand#13   | PROMO BURNISHED STEEL     |     30 |           88
 Brand#13   | PROMO PLATED BRASS        |     30 |           88
 Brand#13   | PROMO PLATED COPPER       |      8 |           88
 Brand#13   | PROMO PLATED STEEL        |     43 |           88
 Brand#13   | PROMO POLISHED NICKEL     |     28 |           88
 Brand#13   | PROMO POLISHED TIN        |      8 |           88
 Brand#13   | SMALL ANODIZED STEEL      |     41 |           88
 Brand#13   | SMALL BRUSHED NICKEL      |     45 |           88
 Brand#13   | SMALL BURNISHED STEEL     |      8 |           88
 Brand#13   | SMALL BURNISHED TIN       |     28 |           88
 Brand#13   | SMALL BURNISHED TIN       |     43 |           88
 Brand#13   | SMALL PLATED COPPER       |     41 |           88
 Brand#13   | SMALL PLATED COPPER       |     45 |           88
 Brand#13   | SMALL PLATED STEEL        |     41 |           88
 Brand#13   | SMALL PLATED TIN          |     28 |           88
 Brand#13   | SMALL POLISHED COPPER     |     12 |           88
 Brand#13   | STANDARD ANODIZED STEEL   |     30 |           88
 Brand#13   | STANDARD BRUSHED TIN      |     38 |           88
 Brand#13   | STANDARD PLATED COPPER    |     45 |           88
 Brand#14   | ECONOMY ANODIZED NICKEL   |      8 |           88
 Brand#14   | ECONOMY ANODIZED NICKEL   |     30 |           88
 Brand#14   | ECONOMY BRUSHED BRASS     |     41 |           88
 Brand#14   | ECONOMY BRUSHED COPPER    |     12 |           88
 Brand#14   | ECONOMY BURNISHED COPPER  |     28 |           88
 Brand#14   | ECONOMY BURNISHED NICKEL  |     12 |           88
 Brand#14   | ECONOMY BURNISHED TIN     |     43 |           88
 Brand#14   | ECONOMY PLATED TIN        |     38 |           88
 Brand#14   | LARGE ANODIZED NICKEL     |     30 |           88
 Brand#14   | LARGE ANODIZED STEEL      |     38 |           88
 Brand#14   | LARGE ANODIZED STEEL      |     43 |           88
 Brand#14   | LARGE ANODIZED TIN        |     12 |           88
 Brand#14   | LARGE BRUSHED COPPER      |     30 |           88
 Brand#14   | LARGE BURNISHED STEEL     |     28 |           88
 Brand#14   | LARGE PLATED BRASS        |     12 |           88
 Brand#14   | LARGE PLATED NICKEL       |     43 |           88
 Brand#14   | LARGE POLISHED BRASS      |     28 |           88
 Brand#14   | LARGE POLISHED COPPER     |     38 |           88
 Brand#14   | LARGE POLISHED NICKEL     |     43 |           88
 Brand#14   | LARGE POLISHED TIN        |      8 |           88
 Brand#14   | MEDIUM ANODIZED COPPER    |     43 |           88
 Brand#14   | MEDIUM ANODIZED NICKEL    |     12 |           88
 Brand#14   | MEDIUM ANODIZED TIN       |     38 |           88
 Brand#14   | MEDIUM BRUSHED STEEL      |     38 |           88
 Brand#14   | MEDIUM BURNISHED BRASS    |     38 |           88
 Brand#14   | MEDIUM BURNISHED STEEL    |     41 |           88
 Brand#14   | MEDIUM PLATED COPPER      |      8 |           88
 Brand#14   | MEDIUM PLATED NICKEL      |     43 |           88
 Brand#14   | MEDIUM PLATED STEEL       |     45 |           88
 Brand#14   | MEDIUM PLATED TIN         |     30 |           88
 Brand#14   | MEDIUM POLISHED BRASS     |      8 |           88
 Brand#14   | MEDIUM POLISHED STEEL     |     12 |           88
 Brand#14   | MEDIUM POLISHED TIN       |     45 |           88
 Brand#14   | PROMO ANODIZED NICKEL     |     28 |           88
 Brand#14   | PROMO BURNISHED STEEL     |      8 |           88
 Brand#14   | PROMO PLATED STEEL        |     43 |           88
 Brand#14   | PROMO POLISHED STEEL      |     38 |           88
 Brand#14   | SMALL ANODIZED BRASS      |      8 |           88
 Brand#14   | SMALL BRUSHED BRASS       |     28 |           88
 Brand#14   | SMALL BURNISHED COPPER    |     12 |           88
 Brand#14   | SMALL BURNISHED COPPER    |     30 |           88
 Brand#14   | SMALL PLATED BRASS        |     43 |           88
 Brand#14   | SMALL POLISHED STEEL      |      8 |           88
 Brand#14   | STANDARD ANODIZED COPPER  |     12 |           88
 Brand#14   | STANDARD PLATED COPPER    |     30 |           88
 Brand#14   | STANDARD PLATED COPPER    |     45 |           88
 Brand#14   | STANDARD PLATED STEEL     |     28 |           88
 Brand#15   | ECONOMY ANODIZED NICKEL   |     43 |           88
 Brand#15   | ECONOMY BRUSHED BRASS     |     43 |           88
 Brand#15   | ECONOMY BRUSHED NICKEL    |      8 |           88
 Brand#15   | ECONOMY BURNISHED COPPER  |     12 |           88
 Brand#15   | ECONOMY BURNISHED COPPER  |     41 |           88
 Brand#15   | ECONOMY POLISHED BRASS    |     45 |           88
 Brand#15   | ECONOMY POLISHED NICKEL   |     38 |           88
 Brand#15   | LARGE ANODIZED NICKEL     |     28 |           88
 Brand#15   | LARGE ANODIZED TIN        |     30 |           88
 Brand#15   | LARGE BRUSHED BRASS       |     43 |           88
 Brand#15   | LARGE BRUSHED STEEL       |     41 |           88
 Brand#15   | LARGE BURNISHED COPPER    |     41 |           88
 Brand#15   | LARGE PLATED COPPER       |     12 |           88
 Brand#15   | LARGE POLISHED NICKEL     |     43 |           88
 Brand#15   | LARGE POLISHED TIN        |     28 |           88
 Brand#15   | MEDIUM ANODIZED BRASS     |     28 |           88
 Brand#15   | MEDIUM ANODIZED NICKEL    |     38 |           88
 Brand#15   | MEDIUM ANODIZED TIN       |     43 |           88
 Brand#15   | MEDIUM ANODIZED TIN       |     45 |           88
 Brand#15   | MEDIUM BURNISHED BRASS    |     43 |           88
 Brand#15   | MEDIUM POLISHED TIN       |      8 |           88
 Brand#15   | PROMO ANODIZED NICKEL     |     12 |           88
 Brand#15   | PROMO ANODIZED STEEL      |     28 |           88
 Brand#15   | PROMO BRUSHED TIN         |     41 |           88
 Brand#15   | PROMO BURNISHED STEEL     |      8 |           88
 Brand#15   | PROMO PLATED NICKEL       |     43 |           88
 Brand#15   | PROMO POLISHED COPPER     |      8 |           88
 Brand#15   | PROMO POLISHED TIN        |      8 |           88
 Brand#15   | SMALL ANODIZED COPPER     |     12 |           88
 Brand#15   | SMALL ANODIZED COPPER     |     38 |           88
 Brand#15   | SMALL ANODIZED NICKEL     |      8 |           88
 Brand#15   | SMALL ANODIZED NICKEL     |     41 |           88
 Brand#15   | SMALL BRUSHED STEEL       |     41 |           88
 Brand#15   | SMALL BRUSHED TIN         |     38 |           88
 Brand#15   | SMALL BURNISHED NICKEL    |     41 |           88
 Brand#15   | SMALL BURNISHED STEEL     |     28 |           88
 Brand#15   | SMALL PLATED TIN          |     41 |           88
 Brand#15   | SMALL POLISHED STEEL      |     38 |           88
 Brand#15   | SMALL POLISHED TIN        |     43 |           88
 Brand#15   | STANDARD ANODIZED COPPER  |     28 |           88
 Brand#15   | STANDARD BRUSHED NICKEL   |     30 |           88
 Brand#15   | STANDARD BURNISHED TIN    |     38 |           88
 Brand#15   | STANDARD PLATED BRASS     |      8 |           88
 Brand#15   | STANDARD PLATED COPPER    |     30 |           88
 Brand#15   | STANDARD PLATED TIN       |     43 |           88
 Brand#21   | ECONOMY ANODIZED BRASS    |     38 |           88
 Brand#21   | ECONOMY ANODIZED COPPER   |     28 |           88
 Brand#21   | ECONOMY ANODIZED NICKEL   |     41 |           88
 Brand#21   | ECONOMY BRUSHED TIN       |     41 |           88
 Brand#21   | ECONOMY BRUSHED TIN       |     45 |           88
 Brand#21   | ECONOMY BURNISHED BRASS   |     38 |           88
 Brand#21   | ECONOMY PLATED BRASS      |     30 |           88
 Brand#21   | ECONOMY PLATED TIN        |     12 |           88
 Brand#21   | ECONOMY PLATED TIN        |     45 |           88
 Brand#21   | LARGE ANODIZED COPPER     |     28 |           88
 Brand#21   | LARGE ANODIZED TIN        |     30 |           88
 Brand#21   | LARGE ANODIZED TIN        |     38 |           88
 Brand#21   | LARGE ANODIZED TIN        |     43 |           88
 Brand#21   | LARGE BRUSHED COPPER      |     28 |           88
 Brand#21   | LARGE BRUSHED STEEL       |     12 |           88
 Brand#21   | LARGE BRUSHED TIN         |     45 |           88
 Brand#21   | LARGE BURNISHED BRASS     |     38 |           88
 Brand#21   | MEDIUM ANODIZED BRASS     |     45 |           88
 Brand#21   | MEDIUM ANODIZED COPPER    |      8 |           88
 Brand#21   | MEDIUM ANODIZED TIN       |     45 |           88
 Brand#21   | MEDIUM BRUSHED COPPER     |     12 |           88
 Brand#21   | MEDIUM BRUSHED NICKEL     |     45 |           88
 Brand#21   | MEDIUM BURNISHED STEEL    |     43 |           88
 Brand#21   | MEDIUM PLATED COPPER      |     38 |           88
 Brand#21   | MEDIUM PLATED COPPER      |     45 |           88
 Brand#21   | MEDIUM POLISHED STEEL     |     41 |           88
 Brand#21   | PROMO ANODIZED BRASS      |     43 |           88
 Brand#21   | PROMO ANODIZED COPPER     |     28 |           88
 Brand#21   | PROMO BRUSHED NICKEL      |      8 |           88
 Brand#21   | PROMO BURNISHED NICKEL    |     43 |           88
 Brand#21   | PROMO PLATED STEEL        |     12 |           88
 Brand#21   | PROMO POLISHED COPPER     |      8 |           88
 Brand#21   | PROMO POLISHED NICKEL     |     43 |           88
 Brand#21   | PROMO POLISHED TIN        |     12 |           88
 Brand#21   | SMALL ANODIZED STEEL      |     38 |           88
 Brand#21   | SMALL BRUSHED COPPER      |     43 |           88
 Brand#21   | SMALL BRUSHED TIN         |     38 |           88
 Brand#21   | SMALL BURNISHED BRASS     |     12 |           88
 Brand#21   | SMALL BURNISHED NICKEL    |      8 |           88
 Brand#21   | SMALL BURNISHED STEEL     |     38 |           88
 Brand#21   | SMALL PLATED BRASS        |     41 |           88
 Brand#21   | SMALL POLISHED BRASS      |     28 |           88
 Brand#21   | STANDARD ANODIZED NICKEL  |      8 |           88
 Brand#21   | STANDARD ANODIZED NICKEL  |     12 |           88
 Brand#21   | STANDARD ANODIZED NICKEL  |     38 |           88
 Brand#21   | STANDARD ANODIZED NICKEL  |     43 |           88
 Brand#21   | STANDARD BRUSHED COPPER   |     38 |           88
 Brand#21   | STANDARD BRUSHED TIN      |     41 |           88
 Brand#21   | STANDARD BURNISHED NICKEL |     38 |           88
 Brand#21   | STANDARD BURNISHED NICKEL |     43 |           88
 Brand#21   | STANDARD PLATED BRASS     |      8 |           88
 Brand#21   | STANDARD PLATED NICKEL    |      8 |           88
 Brand#22   | ECONOMY ANODIZED NICKEL   |     12 |           88
 Brand#22   | ECONOMY ANODIZED STEEL    |     41 |           88
 Brand#22   | ECONOMY BRUSHED BRASS     |     41 |           88
 Brand#22   | ECONOMY BRUSHED COPPER    |      8 |           88
 Brand#22   | ECONOMY BRUSHED STEEL     |     30 |           88
 Brand#22   | ECONOMY BURNISHED COPPER  |     12 |           88
 Brand#22   | ECONOMY BURNISHED STEEL   |     28 |           88
 Brand#22   | ECONOMY BURNISHED TIN     |     38 |           88
 Brand#22   | ECONOMY PLATED BRASS      |     30 |           88
 Brand#22   | ECONOMY POLISHED NICKEL   |      8 |           88
 Brand#22   | LARGE BRUSHED COPPER      |     38 |           88
 Brand#22   | LARGE BRUSHED STEEL       |     38 |           88
 Brand#22   | LARGE BRUSHED STEEL       |     41 |           88
 Brand#22   | LARGE BRUSHED STEEL       |     43 |           88
 Brand#22   | LARGE BURNISHED NICKEL    |     43 |           88
 Brand#22   | LARGE BURNISHED TIN       |      8 |           88
 Brand#22   | LARGE PLATED NICKEL       |      8 |           88
 Brand#22   | LARGE POLISHED COPPER     |     43 |           88
 Brand#22   | MEDIUM ANODIZED COPPER    |     38 |           88
 Brand#22   | MEDIUM BRUSHED BRASS      |     45 |           88
 Brand#22   | MEDIUM BRUSHED NICKEL     |      8 |           88
 Brand#22   | MEDIUM BRUSHED TIN        |     12 |           88
 Brand#22   | MEDIUM BURNISHED NICKEL   |      8 |           88
 Brand#22   | MEDIUM BURNISHED NICKEL   |     30 |           88
 Brand#22   | MEDIUM BURNISHED STEEL    |     30 |           88
 Brand#22   | MEDIUM POLISHED NICKEL    |     41 |           88
 Brand#22   | PROMO ANODIZED COPPER     |     45 |           88
 Brand#22   | PROMO ANODIZED NICKEL     |      8 |           88
 Brand#22   | PROMO ANODIZED NICKEL     |     28 |           88
 Brand#22   | PROMO ANODIZED STEEL      |      8 |           88
 Brand#22   | PROMO BRUSHED COPPER      |     45 |           88
 Brand#22   | PROMO BURNISHED BRASS     |     38 |           88
 Brand#22   | PROMO BURNISHED NICKEL    |     38 |           88
 Brand#22   | PROMO POLISHED COPPER     |     12 |           88
 Brand#22   | PROMO POLISHED NICKEL     |      8 |           88
 Brand#22   | SMALL ANODIZED BRASS      |     45 |           88
 Brand#22   | SMALL BRUSHED NICKEL      |     38 |           88
 Brand#22   | SMALL BRUSHED NICKEL      |     43 |           88
 Brand#22   | SMALL BRUSHED TIN         |     38 |           88
 Brand#22   | SMALL POLISHED TIN        |     12 |           88
 Brand#22   | STANDARD ANODIZED BRASS   |     38 |           88
 Brand#22   | STANDARD ANODIZED NICKEL  |     45 |           88
 Brand#22   | STANDARD ANODIZED STEEL   |     30 |           88
 Brand#22   | STANDARD BRUSHED BRASS    |     43 |           88
 Brand#22   | STANDARD BURNISHED STEEL  |      8 |           88
 Brand#23   | ECONOMY ANODIZED TIN      |     41 |           88
 Brand#23   | ECONOMY BRUSHED COPPER    |     28 |           88
 Brand#23   | ECONOMY BURNISHED COPPER  |     30 |           88
 Brand#23   | ECONOMY BURNISHED COPPER  |     45 |           88
 Brand#23   | ECONOMY BURNISHED TIN     |      8 |           88
 Brand#23   | ECONOMY PLATED COPPER     |     45 |           88
 Brand#23   | LARGE ANODIZED BRASS      |     30 |           88
 Brand#23   | LARGE ANODIZED COPPER     |      8 |           88
 Brand#23   | LARGE ANODIZED NICKEL     |     45 |           88
 Brand#23   | LARGE ANODIZED TIN        |     41 |           88
 Brand#23   | LARGE BRUSHED NICKEL      |     30 |           88
 Brand#23   | LARGE BURNISHED BRASS     |     41 |           88
 Brand#23   | LARGE BURNISHED NICKEL    |     12 |           88
 Brand#23   | LARGE BURNISHED TIN       |     28 |           88
 Brand#23   | LARGE PLATED BRASS        |      8 |           88
 Brand#23   | LARGE PLATED COPPER       |     28 |           88
 Brand#23   | LARGE PLATED COPPER       |     38 |           88
 Brand#23   | MEDIUM BRUSHED TIN        |      8 |           88
 Brand#23   | MEDIUM BRUSHED TIN        |     28 |           88
 Brand#23   | MEDIUM PLATED BRASS       |      8 |           88
 Brand#23   | MEDIUM PLATED STEEL       |     30 |           88
 Brand#23   | MEDIUM POLISHED TIN       |     12 |           88
 Brand#23   | MEDIUM POLISHED TIN       |     38 |           88
 Brand#23   | PROMO BRUSHED BRASS       |     38 |           88
 Brand#23   | PROMO BRUSHED STEEL       |      8 |           88
 Brand#23   | PROMO BRUSHED TIN         |     12 |           88
 Brand#23   | PROMO POLISHED BRASS      |      8 |           88
 Brand#23   | PROMO POLISHED STEEL      |     38 |           88
 Brand#23   | PROMO POLISHED TIN        |     12 |           88
 Brand#23   | SMALL ANODIZED COPPER     |     43 |           88
 Brand#23   | SMALL BRUSHED BRASS       |     43 |           88
 Brand#23   | SMALL BRUSHED TIN         |     41 |           88
 Brand#23   | SMALL BURNISHED COPPER    |     12 |           88
 Brand#23   | SMALL BURNISHED STEEL     |     28 |           88
 Brand#23   | SMALL PLATED BRASS        |     45 |           88
 Brand#23   | SMALL PLATED COPPER       |     41 |           88
 Brand#23   | SMALL PLATED COPPER       |     45 |           88
 Brand#23   | SMALL POLISHED NICKEL     |     41 |           88
 Brand#23   | SMALL POLISHED STEEL      |     38 |           88
 Brand#23   | STANDARD ANODIZED NICKEL  |     30 |           88
 Brand#23   | STANDARD BRUSHED BRASS    |     45 |           88
 Brand#23   | STANDARD PLATED BRASS     |      8 |           88
 Brand#23   | STANDARD PLATED COPPER    |     12 |           88
 Brand#23   | STANDARD PLATED TIN       |     38 |           88
 Brand#24   | ECONOMY ANODIZED BRASS    |     30 |           88
 Brand#24   | ECONOMY ANODIZED STEEL    |      8 |           88
 Brand#24   | ECONOMY ANODIZED STEEL    |     30 |           88
 Brand#24   | ECONOMY BRUSHED STEEL     |     12 |           88
 Brand#24   | ECONOMY BURNISHED STEEL   |     38 |           88
 Brand#24   | ECONOMY PLATED BRASS      |     30 |           88
 Brand#24   | ECONOMY PLATED TIN        |     38 |           88
 Brand#24   | ECONOMY POLISHED STEEL    |     30 |           88
 Brand#24   | LARGE ANODIZED BRASS      |     28 |           88
 Brand#24   | LARGE ANODIZED BRASS      |     45 |           88
 Brand#24   | LARGE BRUSHED COPPER      |     41 |           88
 Brand#24   | LARGE BRUSHED NICKEL      |      8 |           88
 Brand#24   | LARGE BRUSHED NICKEL      |     41 |           88
 Brand#24   | LARGE BRUSHED TIN         |     30 |           88
 Brand#24   | LARGE BRUSHED TIN         |     41 |           88
 Brand#24   | LARGE BURNISHED BRASS     |     38 |           88
 Brand#24   | LARGE BURNISHED COPPER    |     28 |           88
 Brand#24   | LARGE PLATED BRASS        |     30 |           88
 Brand#24   | LARGE PLATED NICKEL       |     45 |           88
 Brand#24   | LARGE PLATED STEEL        |     38 |           88
 Brand#24   | MEDIUM ANODIZED BRASS     |      8 |           88
 Brand#24   | MEDIUM BRUSHED STEEL      |     38 |           88
 Brand#24   | MEDIUM BRUSHED TIN        |     43 |           88
 Brand#24   | MEDIUM POLISHED COPPER    |     38 |           88
 Brand#24   | MEDIUM POLISHED NICKEL    |     28 |           88
 Brand#24   | PROMO ANODIZED NICKEL     |     45 |           88
 Brand#24   | PROMO BRUSHED NICKEL      |     43 |           88
 Brand#24   | PROMO BRUSHED STEEL       |     30 |           88
 Brand#24   | PROMO BURNISHED NICKEL    |      8 |           88
 Brand#24   | PROMO BURNISHED STEEL     |      8 |           88
 Brand#24   | PROMO PLATED TIN          |     38 |           88
