 ps_partkey |    value    
     438249 |  9413246.58
      41018 |  9413079.36
    2387240 |  9412895.90
    1669691 |  9412498.57
     342171 |  9412470.58
    3069518 |  9411839.16
    1381060 |  9411781.68
    1956127 |  9411596.36
    2692166 |  9411176.80
    2809106 |  9410921.02
    2550894 |  9410374.92
    2830974 |  9409592.87
    1273954 |  9409412.17
     230511 |  9409371.72
     673157 |  9409250.10
     959444 |  9409207.68
      12913 |  9409136.70
     996304 |  9408633.92
    2861052 |  9408288.24
    2212989 |  9408249.72
     510510 |  9408236.20
    3021071 |  9407948.94
     226041 |  9407595.85
    1251933 |  9407336.10
    1267775 |  9407328.67
     661720 |  9407048.52
    1426216 |  9406658.60
    3016922 |  9406594.68
     441075 |  9406313.28
     398537 |  9406285.26
     101023 |  9405676.35
    1855881 |  9405352.80
    2264892 |  9405310.62
    2447215 |  9405045.24
    2557485 |  9405014.64
     879475 |  9404919.88
    1753360 |  9404805.41
    2262273 |  9403980.88
     527709 |  9403808.40
    2580621 |  9403502.60
    3156688 |  9403206.75
    2408789 |  9401768.40
     522786 |  9401727.89
     917236 |  9401682.89
    2895218 |  9401504.64
    2980717 |  9401346.21
    2056943 |  9401071.70
    2060915 |  9400815.19
    2794604 |  9400535.46
    1420383 |  9400237.20
    1955221 |  9400098.64
    1699674 |  9400027.16
    2396468 |  9399832.68
    2711445 |  9399790.63
     467524 |  9399666.70
     887827 |  9399266.24
    2939723 |  9399220.32
    1426691 |  9399167.10
    2805773 |  9398215.32
     741368 |  9397954.81
     387288 |  9397629.12
    2699211 |  9397446.17
    2071128 |  9397287.20
    2156843 |  9397138.50
    1360419 |  9396093.03
    1926113 |  9395997.65
     567067 |  9395965.28
    2133727 |  9395942.67
    3100634 |  9395817.48
     268222 |  9395647.98
    1821540 |  9395355.12
     702596 |  9394667.84
     313487 |  9394234.94
     871378 |  9394212.72
    3130895 |  9394046.27
    1986860 |  9393525.02
     248751 |  9393517.26
    3080418 |  9393187.81
    1784146 |  9393154.80
     952515 |  9392536.86
     412199 |  9392361.20
     136032 |  9392007.69
    2615247 |  9391716.72
     837375 |  9391183.49
    2614635 |  9390788.94
    1666723 |  9390722.28
     604170 |  9390651.15
    2226695 |  9390648.36
     999132 |  9390285.93
    2802277 |  9389993.35
    2246377 |  9389890.02
    1881046 |  9389778.96
     470681 |  9389667.43
     413927 |  9389653.35
     593774 |  9389503.48
    1790776 |  9389340.24
     305669 |  9389232.73
     668882 |  9389125.68
    2623297 |  9388513.43
     676290 |  9388328.37
     751775 |  9387662.10
     938995 |  9387296.64
    2240659 |  9387224.83
    2359652 |  9387096.72
    1975388 |  9386876.64
    2390058 |  9386757.56
    2559849 |  9386672.10
     185715 |  9386652.60
    1624519 |  9386413.75
     561396 |  9386150.69
    2816909 |  9385905.00
    1211560 |  9385606.50
    1116067 |  9385431.99
    2817768 |  9385117.13
    2674818 |  9384892.19
    1554854 |  9384788.10
    1301728 |  9384669.39
    1441273 |  9384592.14
    2825621 |  9384556.36
    2397887 |  9384500.51
    2585341 |  9384332.88
    2838201 |  9384323.80
     251513 |  9383877.92
    2224092 |  9383775.79
    2420823 |  9383436.96
    1979901 |  9383409.26
    2457123 |  9382363.12
    2891093 |  9382338.76
    2831004 |  9382323.60
    3001624 |  9382195.71
     518993 |  9381851.71
     373059 |  9381340.98
    1579683 |  9381167.46
    2490510 |  9380507.40
     473390 |  9380497.83
    2663233 |  9380423.52
    2487952 |  9380110.23
    1115048 |  9379818.04
     870695 |  9379638.25
    1912250 |  9379628.44
    2513839 |  9379256.74
     965318 |  9379132.38
    2221262 |  9378663.36
    2918879 |  9378623.54
    3050296 |  9378302.31
     657637 |  9378240.00
     984666 |  9377468.16
    3100598 |  9377389.35
    1143859 |  9377164.80
     746266 |  9377087.32
     310194 |  9376978.89
    2314499 |  9376728.27
     839564 |  9376586.45
    2638524 |  9376237.58
    2996903 |  9376203.90
     234632 |  9376112.45
    1660761 |  9375692.32
    2962151 |  9375438.80
    1884660 |  9373671.19
     833512 |  9373653.90
    2842960 |  9373492.68
    1915209 |  9373396.80
    2165458 |  9373332.81
    1296009 |  9373276.85
     734548 |  9373113.31
    1870173 |  9373105.77
      39303 |  9373099.81
    2335478 |  9372960.32
    1708975 |  9372705.44
    1519604 |  9372546.94
    2794509 |  9372013.32
    1922828 |  9371978.03
    1570136 |  9371807.52
    2668719 |  9371775.54
    2955645 |  9371710.80
     273723 |  9370556.25
    2050057 |  9370532.36
     532940 |  9370359.42
     416463 |  9370143.64
     589942 |  9369692.92
     351834 |  9369053.43
      95080 |  9368994.96
      14341 |  9368629.33
    2670371 |  9368281.26
    1828997 |  9368183.54
    1837317 |  9367900.36
    1574860 |  9367875.66
    1586080 |  9367581.51
    1152857 |  9367518.98
     926751 |  9367343.63
    3147185 |  9366939.12
    1552570 |  9366864.10
    1313122 |  9366773.30
    2335358 |  9366732.76
     549858 |  9366646.28
    2634705 |  9366621.90
    1200099 |  9366577.77
    2179670 |  9366365.58
       1264 |  9366007.31
     495962 |  9365599.60
    2420012 |  9365494.60
    1272731 |  9364984.76
     342600 |  9364830.35
     374162 |  9364503.24
    1353163 |  9364326.72
    2048582 |  9364138.12
    1873693 |  9363866.05
     680657 |  9363803.76
    1907640 |  9363336.75
    2574670 |  9363212.04
    1934764 |  9363157.11
     242829 |  9363043.20
    1877615 |  9362990.60
    3007725 |  9362968.59
     778888 |  9362655.15
    1316127 |  9362653.85
     722791 |  9362586.90
    1670653 |  9362575.00
    3075355 |  9362188.27
    2150036 |  9361763.83
    1682349 |  9361537.70
    1312806 |  9361366.18
     266039 |  9361150.32
    2021434 |  9360974.72
    1673342 |  9360361.81
       6240 |  9360353.60
    1504418 |  9360324.88
    1317041 |  9359727.68
    3012097 |  9359716.62
      98336 |  9359671.29
         73 |  9359505.27
     205312 |  9359490.88
    1829362 |  9359370.08
    3154909 |  9359177.43
     699309 |  9359081.18
     190018 |  9358987.77
     692337 |  9358981.85
     707201 |  9358850.71
    2168477 |  9358359.37
    2782142 |  9358195.00
     835973 |  9357141.00
     802646 |  9356850.65
    1047519 |  9356301.10
    2500045 |  9356228.80
    2691619 |  9355934.48
    2260860 |  9355848.50
    1344628 |  9354941.47
    3161924 |  9354924.60
     709417 |  9354864.15
    1210853 |  9354663.28
    2028944 |  9354551.06
    1644540 |  9354101.36
    1028353 |  9353977.14
    3181692 |  9353784.36
    1519276 |  9353663.64
     322268 |  9353100.94
    1409649 |  9352173.30
     146042 |  9352114.89
     551618 |  9352053.25
    1194742 |  9351998.25
    2279560 |  9351633.76
    2640381 |  9351566.95
    1607692 |  9351470.04
    2919469 |  9350979.18
    1097595 |  9350463.93
    2032048 |  9349851.78
    1593868 |  9349846.08
     716236 |  9349416.96
    2226920 |  9348932.56
    2847153 |  9348757.17
    2005075 |  9348713.40
    1168854 |  9348259.16
     719183 |  9348095.00
    1802512 |  9347682.05
    1623644 |  9347638.94
     384235 |  9347549.90
    1429612 |  9347197.12
    1945537 |  9347040.78
    1879568 |  9346755.46
     624206 |  9346579.93
     806711 |  9346354.50
     866019 |  9346152.28
    1226135 |  9345575.60
     951721 |  9345461.28
    2300739 |  9345307.40
     987186 |  9345202.44
    1518804 |  9345152.65
    2055317 |  9345151.15
    2681319 |  9345136.44
    2589618 |  9344981.76
    3031835 |  9344978.58
     763634 |  9344919.90
    1065258 |  9344760.72
     494008 |  9344695.53
    1123107 |  9344641.53
    2914116 |  9344458.33
     198581 |  9344427.54
      98259 |  9344052.15
     269989 |  9343888.62
     755651 |  9343451.46
    1013905 |  9343237.98
    2887195 |  9343201.77
    1590243 |  9342793.93
    2317698 |  9342726.19
    2418304 |  9342711.18
    2016702 |  9342489.84
     160435 |  9340677.79
    2523085 |  9340283.68
    3187199 |  9339239.79
    3174047 |  9339232.50
    3162937 |  9339140.97
    1464140 |  9339084.00
    2721379 |  9338756.40
    1814397 |  9338563.18
    1123441 |  9338238.03
    2092419 |  9337901.09
    1705552 |  9337793.96
    1401274 |  9337440.00
     136583 |  9337299.56
     684598 |  9337150.62
    2881221 |  9337034.55
    1679431 |  9336558.95
     714220 |  9336541.85
    2601284 |  9336374.69
    2136617 |  9336174.19
    2815119 |  9335780.28
    1462996 |  9335527.62
    1224637 |  9335397.77
      30316 |  9335342.96
    3010861 |  9335158.98
    1662004 |  9335127.45
    2128390 |  9334865.01
    2890621 |  9334709.49
     154163 |  9334433.92
    1391175 |  9334290.42
     213286 |  9333853.59
    1856578 |  9333507.60
    1655639 |  9333309.54
     830554 |  9332899.17
    1103598 |  9332665.20
    1841324 |  9332651.15
    2022189 |  9332508.16
    2582142 |  9332459.25
     885868 |  9332452.02
     544226 |  9332396.53
    2113352 |  9332328.00
     299117 |  9332249.99
    2051832 |  9332028.00
    2685243 |  9331998.79
     884664 |  9331948.64
      77047 |  9331544.95
    1385832 |  9331536.29
      20409 |  9331093.65
     879665 |  9330903.04
    2050139 |  9330885.04
     668001 |  9330342.84
     399112 |  9330203.40
    1913761 |  9330116.68
    1412416 |  9330077.19
    1286755 |  9330008.80
    1184431 |  9329866.56
    2242795 |  9329812.82
    2870661 |  9329771.00
     409782 |  9329529.44
    2024484 |  9329483.00
     326914 |  9329476.32
    3127911 |  9329343.47
    2896200 |  9329017.35
    1341019 |  9328808.74
      68250 |  9328514.00
    2393926 |  9328393.58
    2784190 |  9327696.00
    1397296 |  9327580.80
     645411 |  9327579.48
     320009 |  9327288.81
    2734699 |  9326774.14
      46230 |  9326527.05
     399581 |  9326520.63
     113812 |  9326505.42
    2328302 |  9326486.47
    1713854 |  9326462.24
     227067 |  9326439.78
    1447949 |  9326014.25
    2293858 |  9325591.68
    3090742 |  9325303.88
    1239553 |  9325163.68
    2274014 |  9325006.59
    2106274 |  9324750.05
    3096588 |  9324491.71
    1298521 |  9324319.62
    2801082 |  9324133.05
     558537 |  9324124.11
     375199 |  9323781.29
    1198109 |  9323460.96
    2705504 |  9323117.85
    2184479 |  9323104.56
    2404186 |  9323046.54
    1311102 |  9322912.48
     192509 |  9322908.66
    1478966 |  9322845.93
     477681 |  9322743.87
    2324134 |  9322678.18
    2856456 |  9322415.36
     321257 |  9322413.12
    1119231 |  9322367.61
     665532 |  9322360.32
    2905588 |  9322353.00
    2868949 |  9322347.97
    1583305 |  9322153.81
    2436600 |  9321770.91
    2292940 |  9321633.89
    1064326 |  9321513.76
    2305854 |  9321398.34
     153587 |  9321067.21
     655831 |  9320820.74
     975180 |  9320745.42
    1151102 |  9320674.16
    1876639 |  9320454.72
    2610678 |  9320426.16
    2902898 |  9320419.81
    2030678 |  9320245.68
     777409 |  9320157.99
    1067343 |  9319934.40
     779626 |  9319733.12
     369056 |  9319644.18
     664598 |  9319408.34
    2764317 |  9319384.36
    2504420 |  9319344.79
     374030 |  9319076.02
    2251351 |  9318730.85
    2618912 |  9318330.49
     586090 |  9318312.52
    2953551 |  9317742.48
    2277919 |  9317717.74
    2095452 |  9317710.20
    1170101 |  9317520.28
    3183572 |  9317447.40
    2428819 |  9316848.38
    2407632 |  9316730.02
    1360127 |  9316719.36
    2522474 |  9316439.55
    1216268 |  9316249.01
    1473689 |  9315700.66
     972625 |  9315656.24
    2931800 |  9315523.80
    2690920 |  9315369.28
    2828131 |  9315300.90
    2318793 |  9315023.55
    1443693 |  9314978.49
      56538 |  9314837.84
    2903924 |  9314614.14
      95235 |  9314445.60
    1315234 |  9314363.22
    2446066 |  9314188.20
     899232 |  9313986.23
     408622 |  9313920.30
    1108412 |  9313627.84
     954388 |  9313553.20
    1050377 |  9313484.79
    1790075 |  9313200.33
    2512303 |  9312334.41
    2594074 |  9312176.91
    2345638 |  9311756.26
    2744813 |  9311229.18
    1938443 |  9311181.77
    2688596 |  9310858.48
     627932 |  9310721.17
    1323216 |  9310316.66
    2497494 |  9310211.68
     722860 |  9310167.24
    1800077 |  9309330.88
       8875 |  9309318.56
     994397 |  9309221.25
    1363592 |  9308741.40
    2401600 |  9308636.37
    1916282 |  9308442.00
    2480136 |  9308374.73
    3162274 |  9308217.62
    2035224 |  9308190.88
    1943610 |  9308144.75
    2957032 |  9307945.17
    2289673 |  9307838.79
    2536017 |  9307582.50
    1318800 |  9307448.28
    3175227 |  9307422.46
      10678 |  9307334.40
    1702928 |  9307208.96
    1007475 |  9307192.40
    1758218 |  9306674.30
     553593 |  9306648.72
     145882 |  9306475.17
    2396095 |  9306445.68
    1227987 |  9306259.34
    1911960 |  9306063.25
    2859569 |  9305928.15
    1447834 |  9305925.12
     418313 |  9305896.39
    1488852 |  9305367.66
    2726546 |  9305243.96
     365636 |  9305203.14
     375496 |  9305152.31
     441563 |  9304936.11
    2531482 |  9304695.96
    1405765 |  9304338.60
     776530 |  9304293.06
    2833392 |  9304244.25
    2940004 |  9303986.91
    2288698 |  9303985.96
     462860 |  9303727.36
    2104252 |  9303485.28
     759163 |  9302967.20
    1133807 |  9302890.13
     782531 |  9302825.82
     811041 |  9302732.40
    2343046 |  9302644.48
    1413117 |  9302561.11
    1649677 |  9302536.81
    2578964 |  9301886.60
    3096522 |  9301817.30
    2987322 |  9301668.48
    1123033 |  9301304.56
     785416 |  9301182.70
      38369 |  9301111.20
    1643448 |  9301020.60
    1237929 |  9300870.17
    2336247 |  9300040.86
    1365997 |  9299811.06
    1423951 |  9299567.58
     776461 |  9299018.30
    1213821 |  9298870.02
     886606 |  9298463.93
    2251657 |  9298407.88
     136696 |  9298404.72
    1608465 |  9298332.34
    1913206 |  9298159.20
    1475750 |  9297749.80
    2002533 |  9297734.80
    1867054 |  9297351.36
     967049 |  9297269.40
     426444 |  9297150.88
    2531400 |  9296925.30
    2122261 |  9296845.48
    1428529 |  9296644.24
    2992225 |  9296599.78
     124695 |  9296507.12
     626930 |  9296364.50
    1886605 |  9296104.32
     488951 |  9296039.52
     377525 |  9295521.92
    3124073 |  9295049.64
    2953720 |  9295017.04
    1535635 |  9294970.41
     205436 |  9294917.47
     904242 |  9294680.89
    2573982 |  9294409.80
    2248810 |  9294337.58
     105203 |  9294180.84
    1434307 |  9294010.74
    1247379 |  9293969.89
     101227 |  9293907.48
     493899 |  9293388.32
    3048753 |  9293387.82
     525001 |  9293086.20
     537593 |  9293061.69
    2588595 |  9293032.05
    2897401 |  9292623.51
    2694733 |  9291818.58
     673916 |  9291653.16
    2041897 |  9291469.25
    2884079 |  9290497.50
     927516 |  9290321.61
    2512580 |  9289944.73
    2078343 |  9289652.78
    1393134 |  9289235.20
     109074 |  9288053.79
    2194576 |  9287518.44
    1464841 |  9287165.86
    2550873 |  9287078.56
    2873260 |  9286808.43
    3032494 |  9286748.84
    2488942 |  9286664.09
    2427186 |  9286514.35
    3018843 |  9286462.08
    1913058 |  9286373.00
    1223864 |  9286125.20
    2809526 |  9286007.70
     826522 |  9285561.44
     122868 |  9285394.05
      16473 |  9285140.70
     588922 |  9284723.25
    1744475 |  9284295.00
     887615 |  9284236.90
     965616 |  9284163.58
    1560811 |  9284117.22
    3162367 |  9283935.69
    2943916 |  9283790.25
    1737922 |  9283628.70
    1850361 |  9283590.00
    1446938 |  9283513.65
    1072824 |  9283463.33
    1182079 |  9283454.30
    1972702 |  9283394.56
     221274 |  9283280.40
    1111798 |  9283013.53
    2809888 |  9282463.82
    1738545 |  9282194.46
     627097 |  9282170.43
    2439448 |  9281929.23
    1249556 |  9281365.96
    2916773 |  9281132.96
     720289 |  9281010.08
    1120717 |  9280762.62
    1490584 |  9280675.92
    2935935 |  9280610.24
     922469 |  9280558.40
    2053365 |  9280332.67
    2102517 |  9280240.69
    1465760 |  9279935.20
    1173227 |  9279895.68
    1513895 |  9279536.00
    2272786 |  9279399.64
    2312823 |  9279235.79
    2991810 |  9279095.67
    2632398 |  9279082.44
    2799072 |  9279028.46
    2217596 |  9278990.82
    1314033 |  9278983.35
     922919 |  9278894.87
    3104991 |  9278672.84
    1008390 |  9278269.82
    1561308 |  9277483.06
     786650 |  9277020.12
     263789 |  9277002.00
    1472647 |  9276790.95
    1598959 |  9276139.36
     865274 |  9276023.92
    2405577 |  9276017.76
    1745395 |  9275928.96
    1647230 |  9275776.72
    1176799 |  9275302.42
     490761 |  9275020.65
    3135104 |  9274750.56
     392963 |  9274266.89
     789008 |  9274126.86
     718902 |  9274080.89
     918126 |  9273972.90
    1451962 |  9273861.80
    1886485 |  9273152.40
     351270 |  9273099.06
    2542174 |  9273084.63
     397422 |  9273042.02
    3069620 |  9272230.50
    1714319 |  9272142.72
     999345 |  9272086.56
    1614532 |  9271959.70
    3106305 |  9271856.85
    2083760 |  9271578.90
    1552041 |  9271575.82
    1383830 |  9271450.04
     788939 |  9271257.80
    3075688 |  9271089.92
    2057546 |  9270899.96
     804320 |  9270839.13
     530129 |  9270823.04
     567400 |  9270674.91
    1748894 |  9270322.42
      77627 |  9270320.50
    1059620 |  9270161.25
    1422701 |  9270109.95
    3182809 |  9269782.19
     800486 |  9269753.55
     351812 |  9269727.39
    1664204 |  9269654.13
    3043266 |  9269612.16
    2702272 |  9269123.69
    2410540 |  9269064.66
     463514 |  9268406.27
      20274 |  9268378.50
    3076755 |  9267997.50
    3148342 |  9267803.47
    2595247 |  9267581.16
    1800636 |  9267548.96
    1827842 |  9267291.09
    1685654 |  9266852.70
    1512525 |  9266685.12
     695071 |  9266602.19
    2630487 |  9266543.44
     486681 |  9265968.61
    2733174 |  9265950.21
    1428456 |  9265937.10
    1237153 |  9265636.18
    2890458 |  9265630.73
    2262368 |  9264887.40
    1725248 |  9264640.62
      78806 |  9264309.12
    2578132 |  9263594.26
    2798740 |  9263534.77
    2618862 |  9263374.31
    2739686 |  9263334.00
    2714345 |  9263208.63
    3019239 |  9262895.73
    1797678 |  9262846.49
    1387278 |  9262734.00
     843765 |  9262690.00
    1420006 |  9262263.53
    2603365 |  9262063.36
     994960 |  9261781.76
    2192414 |  9261001.94
    2757453 |  9260867.20
    2115512 |  9260701.38
    1422556 |  9260640.52
     238673 |  9260593.20
    1045672 |  9260279.82
    1788455 |  9260112.35
    1781245 |  9259834.43
    2840387 |  9259095.08
    2011550 |  9258543.28
    3105466 |  9258422.20
     154832 |  9258139.20
    2858025 |  9258060.00
     607009 |  9257758.53
      74025 |  9257582.58
      70445 |  9257553.92
     728618 |  9257064.30
     382951 |  9256840.60
     965435 |  9256817.09
    2824483 |  9256786.02
    2937209 |  9256666.40
    2556925 |  9256468.84
    2057030 |  9256279.59
      64918 |  9255952.58
    1937805 |  9255870.33
    2602517 |  9255845.80
     806597 |  9255821.90
    2862257 |  9255712.29
     941604 |  9255648.66
    1488726 |  9255569.76
    2136967 |  9255409.58
    2870693 |  9255229.62
    1534594 |  9255108.72
    2371316 |  9254991.20
    2322424 |  9254575.38
    2862881 |  9254527.80
     676232 |  9254212.59
     469459 |  9254116.05
     265702 |  9254042.37
    1363789 |  9253926.00
    2998931 |  9253565.05
     660710 |  9252864.45
     834777 |  9252091.74
     502169 |  9252053.91
    2000332 |  9252053.22
    1331621 |  9251898.49
    1228303 |  9251195.10
    1325639 |  9250595.25
     949580 |  9250572.64
    3007583 |  9250350.76
     196979 |  9250343.75
    2190049 |  9250275.59
    1348683 |  9250264.46
    1259117 |  9250260.25
    2663290 |  9250168.20
     367963 |  9250164.42
      44013 |  9250101.22
    1150236 |  9250048.32
    2952796 |  9249921.80
    2786854 |  9249848.72
    2449171 |  9249789.25
    1393953 |  9249766.34
    2667607 |  9249534.76
    2997068 |  9249520.54
      87838 |  9249443.20
    1093153 |  9249110.70
    3121877 |  9249023.67
    1217390 |  9248948.24
    1176322 |  9248768.35
    3139319 |  9248660.62
    2976932 |  9248554.04
     427774 |  9248148.24
    2237506 |  9248128.35
    2354832 |  9248015.27
    1424644 |  9247018.80
     625232 |  9245822.25
    3092336 |  9245808.39
     275105 |  9245796.84
    1888719 |  9245762.68
    1154089 |  9245681.03
    1387213 |  9245486.08
     534806 |  9245439.50
    3186045 |  9245096.70
     547094 |  9245065.48
     750370 |  9245052.96
    1416241 |  9244900.98
     772322 |  9244795.80
    1933583 |  9244753.96
     326616 |  9244356.43
    2287837 |  9244054.00
    1647224 |  9244004.70
     974861 |  9243759.33
     233429 |  9243754.82
    2358353 |  9243596.16
     304480 |  9243343.14
    2412886 |  9242883.96
    3080420 |  9242630.38
    2846543 |  9242407.48
     920701 |  9241890.16
    1305625 |  9241572.48
     332417 |  9241416.74
    1195645 |  9241256.92
    2579186 |  9241106.50
    2792478 |  9241075.48
     210376 |  9240945.92
      31402 |  9240807.60
    2236870 |  9240694.44
    2650353 |  9240651.85
    1109846 |  9240323.65
    2046149 |  9240181.40
     165595 |  9240033.66
     785631 |  9239724.00
    3011652 |  9239592.09
     402341 |  9239456.49
    2394000 |  9239375.38
     261897 |  9238814.67
    1525517 |  9238686.08
    2053542 |  9238501.80
    2354873 |  9238221.03
    1835535 |  9238180.10
    2046604 |  9237948.12
     196871 |  9237806.08
     146305 |  9237691.61
    2286959 |  9237670.56
    1930069 |  9237387.49
     325003 |  9237291.25
    2855757 |  9237139.60
    2296819 |  9236868.91
    2743299 |  9236803.68
    2490797 |  9236784.20
    1793882 |  9236729.04
    1810630 |  9236727.42
     622579 |  9236409.39
     343623 |  9236408.15
    2806636 |  9236404.05
    2329023 |  9236341.92
    1069509 |  9236105.75
    1693386 |  9235916.80
     166209 |  9235680.27
    1213352 |  9235572.25
    1101007 |  9235483.20
    2337555 |  9235015.40
    1042792 |  9234305.52
    1937752 |  9233952.94
    1156297 |  9233802.29
    1678836 |  9233622.40
     298902 |  9233612.16
    2522079 |  9233358.43
    1424213 |  9233064.82
     519122 |  9233059.50
    1213306 |  9232903.36
    1719826 |  9232480.00
    1172152 |  9231908.48
    1398752 |  9231485.63
    3073079 |  9230842.07
    1702640 |  9230807.74
    2914718 |  9230770.45
    1676160 |  9230735.85
     357249 |  9230672.29
     224137 |  9230578.19
    1995227 |  9230400.00
     113357 |  9229976.26
    1849844 |  9229858.92
    2219696 |  9229555.25
    1017868 |  9229392.64
     725014 |  9229382.96
    1553197 |  9229189.53
    1598046 |  9229070.64
    2967993 |  9228658.32
    3096764 |  9228628.62
    2709737 |  9228413.25
    1283797 |  9227956.10
    1790822 |  9227524.80
    1639547 |  9227286.96
    1269335 |  9227235.88
    2018254 |  9227181.36
     900105 |  9227056.26
    2419689 |  9226661.43
     646681 |  9226462.58
    3027414 |  9226329.30
    1257195 |  9226254.81
     796673 |  9226228.64
    2659597 |  9226041.38
    2941710 |  9226029.60
    2645597 |  9225972.00
    1151349 |  9225940.58
    2153690 |  9225917.76
    1460435 |  9225867.17
    1624917 |  9225748.56
    1685885 |  9225715.20
     122455 |  9225343.26
    1001290 |  9225291.92
    2082647 |  9224979.12
    2005961 |  9224753.52
    1992475 |  9224402.90
     532972 |  9224340.32
     260959 |  9224331.24
    2997292 |  9224221.76
    2523720 |  9223977.78
    3009205 |  9223764.78
    1261240 |  9223637.33
     294453 |  9223432.85
    2499944 |  9223285.69
    1544138 |  9223176.75
    1623893 |  9222949.68
    1774519 |  9222831.91
    2042583 |  9222763.92
      42286 |  9222682.11
    1602547 |  9222312.70
     647636 |  9221807.07
    2112379 |  9221694.87
    2599134 |  9221632.33
    1228080 |  9221606.04
    3130249 |  9221271.66
    2705311 |  9221105.18
    2146858 |  9221102.26
    2264969 |  9220790.04
    2846578 |  9220602.49
    1585167 |  9220596.00
     663512 |  9220499.60
     698080 |  9219549.38
    2507073 |  9219361.58
      56714 |  9219260.84
     225866 |  9218842.56
    1547851 |  9218415.66
     762809 |  9218165.76
    1908889 |  9217787.16
    1543164 |  9217350.54
    2836033 |  9217301.91
     570242 |  9217150.88
    2277585 |  9217040.22
    1266914 |  9216628.30
    1441773 |  9216602.32
    2442904 |  9216059.04
    1658935 |  9216034.24
    1012855 |  9215793.20
    1444302 |  9215683.61
    1352744 |  9215590.77
    1685283 |  9215357.14
    2916860 |  9215297.88
    3078817 |  9215110.95
    2035951 |  9214840.14
    2905164 |  9214831.20
    1034284 |  9214265.75
    1621514 |  9213993.15
    2534125 |  9213246.75
    2621031 |  9213235.20
     270491 |  9213048.08
    3017114 |  9213011.13
    1475194 |  9212909.55
    2954930 |  9212725.22
    2978750 |  9212590.80
    1850917 |  9212520.48
    1090335 |  9212513.28
     209754 |  9212374.48
     953643 |  9212369.25
    1234761 |  9212363.92
    3066036 |  9211589.70
     779684 |  9211409.97
    1777136 |  9211329.45
    1713354 |  9211252.96
    3113457 |  9211147.75
    3156487 |  9211079.70
    2607892 |  9210914.99
    2242907 |  9210908.28
    1256710 |  9210750.96
    2736509 |  9210747.52
     785688 |  9210727.50
    2667227 |  9210675.22
    1819537 |  9210609.46
    1903405 |  9210396.48
    3197621 |  9210372.36
    1641396 |  9210309.80
     712726 |  9210060.60
     709614 |  9209924.20
    1562586 |  9209530.00
     925363 |  9209315.32
     561296 |  9208718.66
    3089045 |  9208660.20
    1141600 |  9208310.84
     205526 |  9207493.50
    1828411 |  9207381.57
    1743083 |  9207191.16
    2783385 |  9206778.44
    2385424 |  9206743.36
    1918890 |  9206166.06
     983716 |  9205946.18
     996782 |  9205269.30
     488670 |  9205181.76
     812315 |  9205046.76
    1819435 |  9204834.04
      66538 |  9204751.44
     877235 |  9204670.44
    2934576 |  9204505.42
    2278542 |  9204033.08
    3193969 |  9204018.83
    2743808 |  9203819.40
     483954 |  9203634.72
    3141866 |  9203521.18
    1840115 |  9203159.15
    1735931 |  9203012.88
     365543 |  9202856.68
     893145 |  9202818.42
     625976 |  9202743.90
     628893 |  9202737.30
     364991 |  9202704.70
    2814227 |  9202125.60
    1359347 |  9201766.91
    3198737 |  9201665.20
    1564479 |  9201574.98
    1062616 |  9201533.99
    2015443 |  9201395.04
    2622324 |  9201355.32
    1656883 |  9201340.00
    3126296 |  9201076.04
     996959 |  9200999.30
    2932432 |  9200031.36
     347597 |  9199745.94
    1916462 |  9199640.89
     308448 |  9199445.40
     289106 |  9199274.52
    1313775 |  9198841.95
    2225392 |  9198456.00
    2890116 |  9198014.60
    1510551 |  9197992.80
    2241369 |  9197834.10
     152050 |  9197623.35
     952605 |  9197579.70
    3123209 |  9197475.84
    2460815 |  9197389.04
    1273682 |  9197284.92
    2118620 |  9196826.52
    1734251 |  9196583.24
    3199324 |  9196544.91
    1554652 |  9196478.89
    2244363 |  9196358.88
    1889547 |  9195831.22
     795898 |  9195750.97
     588909 |  9195702.29
    2896432 |  9195661.30
     989216 |  9195599.92
    1167580 |  9195520.13
    1259356 |  9195485.74
     690517 |  9195396.16
    1532760 |  9195349.44
    2001887 |  9195176.08
     869788 |  9195138.40
     773194 |  9195057.06
    1177588 |  9194931.62
     961958 |  9194859.70
    1903006 |  9194611.92
     359560 |  9194608.86
    1367407 |  9194520.00
    2574931 |  9194444.56
     412922 |  9194407.32
     421777 |  9194272.08
     408958 |  9194155.50
     421738 |  9194084.28
     268467 |  9193311.56
     241110 |  9193276.83
     285597 |  9193069.44
    1226877 |  9192961.84
    3059762 |  9192864.00
    2219256 |  9192711.22
    1139605 |  9191872.69
     997320 |  9191841.47
     600697 |  9191840.16
     174898 |  9191837.87
     692052 |  9191127.50
    1790418 |  9191101.92
    2488122 |  9190939.18
    1351683 |  9190353.39
     570152 |  9190164.90
    2261076 |  9190134.31
    2823199 |  9190013.00
    1676380 |  9189955.65
    2933020 |  9189689.36
     903655 |  9189522.90
    3169643 |  9189247.50
     576488 |  9189139.50
       4830 |  9189111.25
    2122411 |  9189027.72
     218624 |  9188825.22
    1393573 |  9188372.88
    2897507 |  9188010.20
    2584179 |  9187388.40
     904211 |  9187105.53
    2545421 |  9186378.90
    2154802 |  9186341.82
     803674 |  9186118.20
     516950 |  9185955.84
     546624 |  9185391.04
    1822577 |  9185387.64
    1409906 |  9185342.21
     210182 |  9185304.00
    2664348 |  9184884.28
