 ps_partkey |    value    
    1379030 |  9456660.01
    1505646 |  9456028.72
    1068137 |  9453853.06
    1525315 |  9453700.92
     485435 |  9452079.03
     132737 |  9451967.16
    1522954 |  9450380.18
      34947 |  9450251.59
     316162 |  9450120.90
     242528 |  9449903.14
    1528209 |  9448056.00
      43726 |  9447938.03
     511390 |  9447031.60
    1541079 |  9446671.50
     639489 |  9446139.56
     574651 |  9445986.52
     179688 |  9445789.86
    1428149 |  9444341.42
     644162 |  9444158.22
     523035 |  9442622.16
    1554436 |  9442220.43
     444929 |  9441048.78
     540254 |  9440478.77
    1553400 |  9440083.51
    1322610 |  9439897.50
     386716 |  9439768.52
    1240780 |  9439086.66
     575561 |  9439038.79
    1200356 |  9438032.96
    1089834 |  9437766.41
    1338064 |  9437266.25
     926465 |  9436977.60
     185035 |  9436611.25
     799151 |  9435661.86
     426204 |  9434726.25
    1275956 |  9434566.84
    1519524 |  9434482.65
    1057876 |  9434454.42
     579454 |  9433345.04
     131234 |  9432120.00
    1179412 |  9432017.21
     259300 |  9431920.75
     554417 |  9431683.82
     184482 |  9431486.10
     792856 |  9430651.44
      64077 |  9430426.32
     954952 |  9430149.36
     637085 |  9429691.37
     872762 |  9429687.08
     109927 |  9429434.74
     333722 |  9429014.28
     266826 |  9428915.52
    1281607 |  9427706.73
    1226064 |  9426656.01
    1203652 |  9426280.00
     744400 |  9426212.88
     437046 |  9426205.80
    1269789 |  9425885.52
    1066690 |  9425595.78
     534264 |  9423239.04
    1514130 |  9423113.40
    1204807 |  9422897.72
     718020 |  9422587.20
    1276747 |  9421626.59
    1592798 |  9421568.00
     904931 |  9421189.55
    1333059 |  9421057.70
     942440 |  9420360.48
    1524529 |  9420343.84
    1409752 |  9419532.17
    1037409 |  9418425.50
    1244553 |  9417977.24
     917966 |  9417968.04
     117480 |  9417050.76
     453509 |  9416633.61
     525791 |  9416174.88
     551378 |  9415946.87
    1588190 |  9415184.24
    1256185 |  9415129.92
     378466 |  9414699.34
    1056698 |  9414059.71
    1134460 |  9413937.69
     212341 |  9413553.92
    1214512 |  9413324.80
     788900 |  9412388.15
     232896 |  9412203.28
    1348576 |  9412047.45
    1076151 |  9411890.60
     163530 |  9411585.60
     265063 |  9411072.93
     959325 |  9410954.70
     635645 |  9410805.70
     555656 |  9409954.40
     889378 |  9409803.90
      12913 |  9409136.70
    1412457 |  9408952.09
     885161 |  9407970.36
    1323172 |  9407959.40
    1486571 |  9407633.60
     311193 |  9407579.80
     279254 |  9407509.56
     437003 |  9407192.93
    1396198 |  9406529.84
     398537 |  9406285.26
     986965 |  9405798.57
     876259 |  9405735.67
     879475 |  9404919.88
     693659 |  9404754.66
     577418 |  9404750.81
     387477 |  9403799.13
    1532885 |  9403387.20
    1555558 |  9403245.76
    1423657 |  9402799.27
     108976 |  9402668.46
     820781 |  9401847.88
    1191864 |  9401670.49
    1490877 |  9401311.54
    1326596 |  9401261.76
      47053 |  9399707.66
     158091 |  9398887.68
     907875 |  9398254.88
    1015825 |  9398148.48
     791110 |  9397875.60
     387288 |  9397629.12
    1546625 |  9397491.35
     632427 |  9395711.85
    1417866 |  9394818.83
     371978 |  9394809.06
     545312 |  9394731.40
     361478 |  9394210.09
     814089 |  9393899.54
    1409144 |  9393453.36
     472655 |  9393129.54
     745918 |  9392974.74
    1527792 |  9392856.36
     329473 |  9390742.60
    1020815 |  9389861.55
    1189528 |  9389078.38
     735555 |  9389019.00
    1548217 |  9388403.45
     676290 |  9388328.37
     804596 |  9388325.03
    1326900 |  9387539.18
    1020891 |  9387447.12
     802080 |  9387271.50
     476244 |  9386030.68
     628303 |  9385653.12
     942574 |  9385066.84
    1441273 |  9384592.14
     352746 |  9384439.24
      44830 |  9383750.04
    1104006 |  9383568.15
    1100171 |  9383459.75
    1348418 |  9383095.68
    1096667 |  9382833.36
    1484917 |  9382562.24
    1185689 |  9381953.88
     141532 |  9381845.29
     832100 |  9381795.68
     281657 |  9381769.58
     922162 |  9381496.02
     373059 |  9381340.98
     492770 |  9380763.20
    1422860 |  9380251.34
     525311 |  9379852.34
     615110 |  9379443.78
     965318 |  9379132.38
    1556962 |  9378594.57
    1104079 |  9378576.90
    1272478 |  9378506.40
     657637 |  9378240.00
     599752 |  9377696.56
     984666 |  9377468.16
     623008 |  9376617.04
    1046144 |  9376460.94
    1110566 |  9376173.15
     372566 |  9375860.43
     524727 |  9375509.91
    1303014 |  9374359.12
     808486 |  9374122.80
    1053396 |  9373389.90
    1010324 |  9372157.65
     517591 |  9371971.84
     157601 |  9371712.36
     288174 |  9371183.36
     516725 |  9370934.82
     838347 |  9370866.32
     901589 |  9370432.60
    1407096 |  9370207.30
     687528 |  9370123.50
     668258 |  9369700.47
     249828 |  9369550.84
    1153034 |  9369296.60
     609248 |  9368923.44
     732055 |  9368187.84
     362638 |  9367965.77
    1493412 |  9367501.18
     105430 |  9367322.77
     294335 |  9367078.56
     440133 |  9367050.39
    1386342 |  9366665.25
     846358 |  9366549.87
     996206 |  9366151.87
     696518 |  9365329.10
     717299 |  9364657.76
     374162 |  9364503.24
    1291099 |  9364327.18
    1353163 |  9364326.72
     804022 |  9364158.46
    1593134 |  9363671.40
     440492 |  9363179.00
     610528 |  9362894.70
     187238 |  9362768.33
    1480320 |  9361121.70
       6240 |  9360353.60
     346014 |  9360186.00
         73 |  9359505.27
     647060 |  9359469.77
    1424459 |  9358586.46
    1591092 |  9358411.06
     835973 |  9357141.00
    1349998 |  9357026.04
    1145508 |  9356431.95
    1117668 |  9356024.22
    1366127 |  9355891.57
    1584858 |  9355166.26
     428380 |  9354579.30
     537515 |  9353877.02
    1514919 |  9353685.94
     167236 |  9352973.84
    1090840 |  9352945.06
     506356 |  9352733.70
    1089828 |  9352460.64
      86159 |  9352086.59
    1462854 |  9351551.34
    1190865 |  9350999.16
    1040946 |  9350534.82
     123353 |  9350343.89
     751846 |  9349938.84
     725899 |  9348354.36
    1429612 |  9347197.12
    1430884 |  9345692.38
     987186 |  9345202.44
      16967 |  9344971.91
     736254 |  9344696.46
     682449 |  9344366.76
    1251430 |  9344080.22
      14899 |  9343383.84
     941823 |  9343138.80
     634218 |  9342559.20
     657601 |  9341875.04
     712106 |  9341865.72
     462960 |  9341578.68
     139121 |  9341564.55
    1052045 |  9341338.95
    1579306 |  9341100.22
     667637 |  9340958.88
     856853 |  9340897.54
    1438537 |  9340545.41
     584141 |  9340025.22
    1505225 |  9339119.40
    1464140 |  9339084.00
    1543776 |  9338442.00
     269415 |  9337816.80
     402925 |  9337522.20
    1564317 |  9337288.38
     812645 |  9337256.18
    1424523 |  9337231.56
    1146752 |  9336930.40
    1424223 |  9336816.50
     774151 |  9336542.60
     641086 |  9336178.83
    1215474 |  9336163.34
      30316 |  9335342.96
     502628 |  9335119.70
     631461 |  9334839.63
    1283981 |  9334699.44
    1290289 |  9334641.61
     213286 |  9333853.59
    1274613 |  9333083.79
     466077 |  9332648.52
     544226 |  9332396.53
    1096032 |  9332137.12
     546686 |  9331676.10
     178184 |  9331232.30
    1360777 |  9331217.86
     404283 |  9331072.52
    1442468 |  9330800.40
     506554 |  9330644.96
     668001 |  9330342.84
    1047386 |  9330170.40
     669810 |  9330068.34
    1286755 |  9330008.80
     644445 |  9329252.55
    1320481 |  9329012.33
     600794 |  9329004.30
    1341019 |  9328808.74
    1523578 |  9328425.40
      26344 |  9328291.86
     320009 |  9327288.81
    1214670 |  9327175.64
     236742 |  9326538.00
     566530 |  9326194.50
     565353 |  9325884.76
    1585735 |  9325418.40
     722409 |  9324678.88
     553593 |  9323495.64
    1550642 |  9323215.14
    1260931 |  9322885.00
    1478966 |  9322845.93
    1083436 |  9322484.80
     164207 |  9322242.69
     188129 |  9322193.83
     424216 |  9321749.55
    1151102 |  9320674.16
    1553675 |  9320585.58
     574179 |  9320324.61
     309263 |  9320081.34
     729365 |  9319585.47
     500441 |  9319184.84
     874754 |  9319064.04
     950294 |  9318184.40
    1574947 |  9318061.95
     443690 |  9317810.69
     583596 |  9317661.07
    1119879 |  9316934.30
     841498 |  9316539.28
      39243 |  9316410.38
     359064 |  9315612.80
      56538 |  9314837.84
    1110779 |  9314588.31
     400185 |  9314383.08
     569382 |  9314288.08
     286918 |  9314176.50
     999202 |  9314036.80
    1345551 |  9313613.68
     710818 |  9313349.40
     328054 |  9313295.77
     985708 |  9313277.60
    1169535 |  9311921.40
     402188 |  9311731.92
    1220971 |  9311296.80
     491548 |  9310715.16
    1323216 |  9310316.66
    1091208 |  9310236.64
     359755 |  9309386.09
    1436467 |  9308931.26
    1484216 |  9307841.76
    1178443 |  9305973.60
     145454 |  9305664.82
     710080 |  9305460.63
    1296187 |  9304325.51
     711923 |  9303567.36
     501251 |  9302928.06
    1133807 |  9302890.13
     509827 |  9302644.08
     219116 |  9302508.10
     905420 |  9302420.16
    1187587 |  9301790.52
    1177182 |  9301717.05
     956160 |  9301593.75
     659880 |  9301419.42
     612461 |  9300720.54
     112779 |  9300514.23
     791661 |  9299959.78
     325619 |  9299343.75
     932330 |  9299319.52
     691470 |  9298706.20
     219657 |  9298651.67
     764762 |  9297186.72
     628607 |  9297041.90
     243307 |  9296378.20
     548695 |  9294995.98
    1435500 |  9294000.28
     485627 |  9293956.70
     493899 |  9293388.32
     776769 |  9293268.96
     525001 |  9293086.20
     655246 |  9293014.50
     673916 |  9291653.16
    1107237 |  9291425.16
    1063644 |  9290569.42
     417319 |  9290205.54
     621481 |  9290067.60
     404593 |  9289764.36
    1393134 |  9289235.20
    1543786 |  9289120.50
    1569522 |  9288873.72
    1098763 |  9287557.58
      40860 |  9287317.59
    1464841 |  9287165.86
     236965 |  9286568.49
     590308 |  9286148.22
     826522 |  9285561.44
      16473 |  9285140.70
     674404 |  9284666.92
     257309 |  9284231.25
     637810 |  9284002.56
    1223220 |  9283786.70
    1446938 |  9283513.65
    1182079 |  9283454.30
      43644 |  9283252.81
    1580549 |  9283233.52
     970380 |  9283198.86
     481207 |  9283115.00
     469331 |  9282949.28
    1596553 |  9282670.74
     863823 |  9282246.72
     449084 |  9282068.80
    1560871 |  9281900.38
     518138 |  9281647.32
    1567761 |  9281498.24
      36967 |  9279796.57
    1176017 |  9278949.38
    1246023 |  9278290.56
    1308082 |  9278285.68
     701664 |  9277849.71
    1583307 |  9277079.04
     675629 |  9276167.21
    1256313 |  9275589.00
    1176799 |  9275302.42
     490761 |  9275020.65
     548303 |  9274564.19
    1340939 |  9273882.29
       4830 |  9272677.81
     385672 |  9272067.18
       1396 |  9271418.31
    1403002 |  9271166.85
    1525177 |  9271072.80
     797990 |  9271014.85
     804320 |  9270839.13
     310596 |  9269526.00
    1132792 |  9269303.85
     175566 |  9269043.84
     403784 |  9268997.56
    1326757 |  9268312.62
    1291909 |  9268196.04
    1568317 |  9267883.95
     981902 |  9267870.24
    1317294 |  9267866.32
    1339667 |  9267540.48
     785426 |  9266995.40
    1512525 |  9266685.12
    1233776 |  9265716.09
    1485657 |  9265001.20
      78806 |  9264309.12
    1259832 |  9264283.50
     638347 |  9263338.08
     600508 |  9262144.86
    1225344 |  9261809.82
     988071 |  9261695.70
    1206938 |  9261671.22
      58399 |  9261620.30
     423719 |  9260174.09
    1235086 |  9260059.28
    1597439 |  9259503.36
    1487589 |  9259410.23
    1547063 |  9259107.84
     405530 |  9258674.85
     757654 |  9258569.20
      79118 |  9258108.33
     587519 |  9257914.92
     936086 |  9257770.25
      74025 |  9257582.58
    1008281 |  9257217.43
    1356591 |  9256886.16
     382951 |  9256840.60
     970346 |  9255916.17
     806597 |  9255821.90
     962819 |  9255331.80
      99864 |  9255207.66
     316819 |  9253542.15
     525795 |  9253387.55
    1591854 |  9252464.80
     787459 |  9251647.65
     815437 |  9251123.92
    1173781 |  9250791.72
    1325639 |  9250595.25
    1112132 |  9250347.50
    1390566 |  9249996.90
    1214622 |  9249405.66
    1196953 |  9248448.42
    1067817 |  9248437.22
    1016993 |  9248227.96
     343662 |  9248157.40
     778148 |  9247340.70
     530787 |  9246805.06
    1255050 |  9246333.07
    1154089 |  9245681.03
     414758 |  9245318.24
    1561891 |  9245082.70
     853433 |  9245016.99
     945660 |  9244582.40
    1250865 |  9244077.30
     233429 |  9243754.82
    1386692 |  9243680.05
    1014947 |  9243583.61
      65177 |  9243414.15
    1279431 |  9243393.60
    1576807 |  9242992.60
    1367146 |  9242964.88
       3851 |  9242577.80
    1000067 |  9242272.25
     435452 |  9242225.91
    1195645 |  9241256.92
     804644 |  9241071.39
    1269592 |  9240656.25
     676688 |  9240081.96
     546589 |  9239910.68
      64830 |  9239904.33
    1544170 |  9239628.00
    1275049 |  9239242.14
    1145670 |  9239034.34
    1267797 |  9237763.47
     325003 |  9237291.25
     479331 |  9236976.65
     897075 |  9236793.23
    1539726 |  9236128.58
     682435 |  9236049.90
    1341454 |  9235510.10
     601919 |  9235238.25
    1250394 |  9234553.90
     326616 |  9233760.20
     314304 |  9233487.60
    1592403 |  9233401.50
    1475789 |  9233347.04
     908272 |  9233173.34
    1114157 |  9233103.04
    1426487 |  9233073.64
     519122 |  9233059.50
     712878 |  9232567.60
     836595 |  9232191.01
    1365831 |  9230672.13
    1099131 |  9230667.60
    1553197 |  9229189.53
     579691 |  9228917.52
     791742 |  9228838.78
      94394 |  9228170.26
     517386 |  9226832.45
     694442 |  9226078.17
     500792 |  9225863.16
     133193 |  9225661.56
    1070321 |  9225433.63
     317401 |  9225360.32
     996429 |  9225190.52
     588280 |  9225072.84
     150760 |  9224881.20
    1261240 |  9223637.33
    1392665 |  9222607.85
     893352 |  9222389.87
     269214 |  9222381.00
     648753 |  9222225.67
    1405885 |  9221947.08
     904557 |  9221245.71
     205308 |  9220678.28
     675580 |  9220509.62
    1079485 |  9220220.15
      71657 |  9219526.56
    1086969 |  9219174.03
     854232 |  9219140.82
     692689 |  9218671.73
    1118070 |  9218654.94
    1166902 |  9217993.91
     211626 |  9217760.90
     999238 |  9217112.66
     932734 |  9216061.92
    1593018 |  9215934.39
    1444302 |  9215683.61
    1199487 |  9214780.48
     265666 |  9214719.26
    1580667 |  9213764.48
     891246 |  9213203.64
      13191 |  9213153.88
    1130415 |  9212976.65
    1090335 |  9212513.28
     579296 |  9211992.30
    1312155 |  9211462.70
    1365895 |  9210702.20
     991629 |  9210334.54
     712726 |  9210060.60
     736089 |  9209641.07
     793607 |  9208536.25
     446683 |  9207951.35
     431901 |  9207939.54
     468525 |  9207681.70
    1395521 |  9207620.24
    1533899 |  9207498.63
    1312850 |  9206712.76
     248397 |  9206533.18
     873163 |  9206481.17
    1313627 |  9206176.36
    1082430 |  9205686.28
     718028 |  9205309.26
     488670 |  9205181.76
     812315 |  9205046.76
    1434793 |  9204927.43
      99791 |  9204811.00
     974521 |  9204265.00
      82977 |  9203431.90
     224428 |  9203261.21
     314465 |  9202799.34
     364991 |  9202704.70
     275309 |  9201690.54
      99240 |  9200023.23
    1313775 |  9198841.95
     716465 |  9198505.24
    1020905 |  9198378.80
    1537601 |  9198103.32
     339568 |  9197588.40
     251244 |  9197505.44
     992262 |  9197188.16
       9873 |  9197144.19
     913617 |  9196709.85
    1064517 |  9196570.00
    1525378 |  9196152.79
     795898 |  9195750.97
      85500 |  9195252.57
     866199 |  9195242.13
      81220 |  9194800.86
    1408413 |  9194678.50
     359560 |  9194608.86
    1120564 |  9194504.70
    1305441 |  9194262.48
      31627 |  9194131.80
     446230 |  9193425.08
      23789 |  9192973.50
     538011 |  9192136.64
     277372 |  9191621.54
    1470150 |  9191464.70
    1072431 |  9191373.24
    1210088 |  9190524.00
     377911 |  9190095.64
    1426042 |  9189651.24
    1458363 |  9189311.88
     855273 |  9188684.34
     100655 |  9188172.80
    1557099 |  9188122.68
     818399 |  9186771.72
    1416748 |  9186463.62
     803674 |  9186118.20
     753217 |  9185003.64
    1302817 |  9183826.56
     417075 |  9183294.61
    1053386 |  9182887.58
     211266 |  9182793.44
    1338754 |  9181183.58
    1298946 |  9181052.22
    1026632 |  9180597.18
     905159 |  9179909.11
      41906 |  9179601.44
     720362 |  9178757.33
      13406 |  9178193.57
    1588224 |  9177172.87
     790242 |  9177068.04
     721204 |  9175868.92
       9236 |  9175786.10
    1583278 |  9175094.60
     562300 |  9174574.96
     641068 |  9174206.06
    1585597 |  9174177.76
    1552292 |  9174021.12
    1007601 |  9173686.41
    1296954 |  9173464.94
      90024 |  9172909.76
     906151 |  9172005.07
    1599509 |  9171968.35
     491609 |  9171815.12
    1358629 |  9171609.60
     249150 |  9171603.75
     632192 |  9171473.30
    1280174 |  9171109.75
    1241721 |  9171025.19
     187054 |  9170577.38
     549586 |  9170412.41
    1498301 |  9169472.96
     944187 |  9168334.00
    1381520 |  9168176.26
     952757 |  9167374.50
    1322127 |  9167150.08
     562148 |  9167150.08
     361916 |  9166734.78
    1304442 |  9166287.60
     333183 |  9166071.74
    1427476 |  9165569.13
     558030 |  9163438.46
    1367130 |  9162627.11
     383987 |  9162203.41
    1168123 |  9162145.20
     656901 |  9162035.82
     432482 |  9161756.49
    1167921 |  9161541.60
     229858 |  9161460.32
     754332 |  9161243.27
     414179 |  9161194.75
     785994 |  9161125.92
      26560 |  9161064.80
    1541381 |  9160341.96
    1481646 |  9160224.94
     414257 |  9160208.19
     598381 |  9159871.08
     638464 |  9159856.77
     796015 |  9159829.20
      11846 |  9159753.69
     875866 |  9158815.42
    1142972 |  9158697.92
     348094 |  9158374.56
    1492796 |  9158102.67
    1565447 |  9157388.90
    1395456 |  9157037.80
     755963 |  9156678.18
     274543 |  9156654.16
     354752 |  9156525.00
     978520 |  9156282.69
    1290322 |  9156047.04
    1242104 |  9155838.56
    1339971 |  9155750.80
     285690 |  9154222.88
    1260054 |  9153823.77
     195253 |  9153763.10
      82369 |  9153201.75
    1530156 |  9153192.84
    1428785 |  9152446.40
    1321325 |  9152199.00
     614011 |  9152149.46
     321591 |  9151921.80
     404072 |  9151302.57
     247869 |  9150638.55
     196280 |  9150615.72
     821316 |  9150344.04
    1115490 |  9150188.85
     921324 |  9149505.54
    1401856 |  9149415.17
     176381 |  9149138.81
    1428112 |  9149071.38
     361489 |  9148917.93
    1417261 |  9148848.72
     745977 |  9148812.44
      40728 |  9148280.96
    1109159 |  9147773.40
     886629 |  9147601.40
     861746 |  9147181.73
    1431286 |  9147073.47
     290585 |  9146990.45
     125165 |  9146961.20
    1425466 |  9146154.12
    1437071 |  9145557.80
     537380 |  9145539.98
     353139 |  9145364.16
    1297429 |  9144818.76
     273727 |  9144815.74
     713610 |  9144774.24
    1588436 |  9144769.55
     513785 |  9144504.40
     725770 |  9144488.75
      83090 |  9143801.31
    1475858 |  9143655.78
     385840 |  9143569.02
    1006725 |  9143379.27
    1426509 |  9143149.23
      85248 |  9142945.30
     412873 |  9142670.36
    1419793 |  9142400.60
     522684 |  9142059.13
     860782 |  9141952.60
     111739 |  9141600.00
    1490102 |  9141487.42
     176824 |  9141403.40
     227869 |  9141268.50
     795698 |  9140931.28
     407255 |  9140327.20
    1232645 |  9140122.82
    1049840 |  9139847.86
     552682 |  9139625.55
      45622 |  9138837.95
     237750 |  9138816.65
    1296009 |  9138627.60
    1016408 |  9138056.17
    1515446 |  9138048.95
     425021 |  9138008.25
    1253068 |  9137828.70
     614433 |  9137270.92
     801624 |  9137002.95
     801045 |  9135925.12
     161641 |  9135787.68
     869786 |  9135224.18
     800958 |  9134864.05
    1229781 |  9134712.49
    1543056 |  9134384.58
     169980 |  9134321.43
     252501 |  9133529.22
     963318 |  9133231.03
    1202706 |  9133016.50
    1195547 |  9131807.28
    1025039 |  9131786.00
    1214870 |  9131761.10
     491352 |  9131033.52
      34441 |  9130803.36
        875 |  9130326.89
     617525 |  9130313.55
     499674 |  9129301.06
     339339 |  9128405.70
     350728 |  9128005.49
    1495941 |  9127828.68
    1333991 |  9127514.38
    1012056 |  9126940.55
     145433 |  9126679.83
     337751 |  9126038.90
     612393 |  9125828.32
    1540529 |  9124961.15
    1283437 |  9124247.07
     993844 |  9123799.70
    1344484 |  9122298.35
    1558781 |  9121953.36
    1341604 |  9121866.92
    1403040 |  9121836.07
     315811 |  9121768.46
    1105301 |  9121659.30
       8712 |  9121616.36
    1256626 |  9121601.61
     368324 |  9121491.50
     803776 |  9120992.94
    1437317 |  9120347.79
     651445 |  9120163.60
     554357 |  9119945.76
     353080 |  9119593.90
    1049067 |  9119448.73
    1215724 |  9119225.50
     874557 |  9118888.02
     532940 |  9117296.40
    1523735 |  9117102.80
     843756 |  9116987.12
     273309 |  9116982.89
     975441 |  9116856.51
    1003494 |  9116749.95
      43547 |  9116728.77
     670698 |  9114690.69
    1491715 |  9113901.16
     390675 |  9113349.60
     704294 |  9112876.48
      19032 |  9112819.41
      11501 |  9112770.53
     369632 |  9112707.04
     603690 |  9112608.55
     828692 |  9112566.33
     911238 |  9112510.68
    1175740 |  9112350.64
     508188 |  9112311.84
    1210812 |  9111842.85
     356154 |  9111804.52
      96894 |  9111550.89
      61943 |  9111527.33
    1063194 |  9111361.96
      98910 |  9110980.57
     592276 |  9110453.10
     136760 |  9110375.82
     893121 |  9109661.87
    1165657 |  9109462.60
    1186490 |  9109078.93
     450200 |  9109055.70
     319437 |  9108203.02
     925170 |  9108148.85
     288091 |  9107858.70
     881666 |  9107373.30
    1002562 |  9106292.13
    1081241 |  9106076.76
       8881 |  9105747.66
    1127614 |  9105526.57
     743879 |  9105355.72
    1266538 |  9105257.70
    1143053 |  9104467.59
     951957 |  9103984.20
     940908 |  9103729.32
    1571383 |  9102988.92
     653209 |  9102879.48
     302342 |  9102582.58
     912993 |  9102230.11
      30457 |  9101591.44
     248146 |  9101274.00
     571164 |  9100898.84
     479537 |  9100565.88
     110403 |  9099695.90
     599236 |  9099279.99
     867468 |  9099214.74
    1414926 |  9098483.64
     844409 |  9098294.40
    1434244 |  9098280.38
      47600 |  9098167.06
     828920 |  9097940.40
     949334 |  9097453.44
     317871 |  9097440.00
     303730 |  9096256.74
     249443 |  9096189.10
    1428424 |  9095918.26
      43805 |  9095551.02
     977847 |  9095422.48
     782578 |  9094986.56
    1551632 |  9093958.72
    1010908 |  9093051.10
    1393404 |  9092756.76
     864720 |  9092724.27
     524080 |  9092552.70
      52261 |  9092548.80
    1455861 |  9092532.81
     522671 |  9092478.57
    1434272 |  9092406.06
     708807 |  9092221.38
      25535 |  9091959.57
    1132670 |  9090792.98
    1082717 |  9090636.30
     357295 |  9090564.60
     129455 |  9090531.89
     168550 |  9090507.71
    1434180 |  9090102.48
    1124171 |  9089227.35
    1509404 |  9088688.04
    1570416 |  9088529.46
    1439561 |  9088502.67
    1165438 |  9088429.19
    1171838 |  9088282.35
    1591683 |  9088229.70
    1583610 |  9087680.58
     667778 |  9087635.92
    1236523 |  9087570.11
     713489 |  9087322.95
     161129 |  9086825.60
     921369 |  9086534.65
     229419 |  9086175.00
     134259 |  9084740.06
     918828 |  9084558.60
    1259747 |  9083163.96
    1177588 |  9082966.52
    1270431 |  9082537.77
     483246 |  9082501.48
     854507 |  9082112.80
     503868 |  9081913.47
     977014 |  9081825.60
    1089439 |  9081670.37
     741211 |  9081540.89
     648946 |  9081518.04
    1587599 |  9081371.51
    1124764 |  9081032.79
     624360 |  9079940.40
      80219 |  9079112.88
     618001 |  9078978.48
     687748 |  9078166.35
     284671 |  9077950.70
    1124528 |  9077210.25
    1388944 |  9076933.15
     682961 |  9076897.69
    1095226 |  9076008.69
    1354134 |  9075894.69
     530877 |  9075116.26
    1285311 |  9074778.47
     186938 |  9074126.25
     309592 |  9073942.28
     970757 |  9073343.58
     168812 |  9072923.34
     331898 |  9072711.96
     689706 |  9072383.12
    1599736 |  9071472.88
      34515 |  9071423.14
     434643 |  9071221.78
    1282255 |  9071032.80
    1058814 |  9070952.32
    1106054 |  9070881.60
      13510 |  9070435.00
     649766 |  9070411.40
     535692 |  9069029.52
     252277 |  9068526.00
    1576070 |  9068222.30
     145732 |  9067961.28
     620679 |  9067856.10
      30025 |  9067687.44
     165317 |  9067455.24
    1258989 |  9067057.44
     137371 |  9067056.12
     649001 |  9066649.04
     975464 |  9066621.30
     740388 |  9066523.95
     119921 |  9066422.88
     981126 |  9065868.69
      27671 |  9065850.65
    1420510 |  9065783.88
     913073 |  9065744.84
     215047 |  9065401.66
    1485265 |  9065310.66
    1138552 |  9064680.38
     113363 |  9064548.64
    1185194 |  9064413.93
    1595467 |  9064207.89
    1122909 |  9064114.78
    1544841 |  9063924.16
     852113 |  9063626.86
     897361 |  9062832.12
     552500 |  9062019.68
     154875 |  9061644.90
     594321 |  9061101.12
     468838 |  9060261.80
    1287058 |  9059933.26
     825631 |  9059533.60
     293268 |  9059357.16
    1180876 |  9059166.72
     158702 |  9058967.80
    1520531 |  9058893.02
    1400145 |  9058847.84
    1000879 |  9058708.32
     720961 |  9058506.12
     239169 |  9058441.19
     755888 |  9058148.38
     885807 |  9057715.44
    1443482 |  9057404.59
     653718 |  9056370.00
    1002276 |  9055846.80
     961367 |  9055301.79
     656850 |  9055099.50
     286853 |  9054766.92
     973205 |  9054766.11
     919742 |  9054500.40
     631709 |  9054428.00
    1452254 |  9053790.48
     749236 |  9053751.76
     727601 |  9053542.80
     294325 |  9053169.82
     640485 |  9053149.50
     710559 |  9052402.80
     233520 |  9051871.35
    1599074 |  9051802.50
    1025708 |  9051768.25
    1183878 |  9051700.32
    1386141 |  9051603.54
     792000 |  9051077.44
     661887 |  9050707.35
     196850 |  9050638.50
     898890 |  9050561.73
     801613 |  9049836.10
     884168 |  9049783.60
    1017630 |  9049560.30
     167949 |  9049287.60
    1539205 |  9049158.13
    1431235 |  9048998.56
     155263 |  9048635.31
    1125234 |  9048445.32
    1135923 |  9048083.72
     417064 |  9047921.92
    1571906 |  9047731.51
     805527 |  9046706.70
     812669 |  9046458.23
     692782 |  9046267.98
     877253 |  9045927.54
     642890 |  9044694.50
    1377001 |  9044529.40
     510097 |  9043417.24
    1001261 |  9042532.42
    1584628 |  9042367.14
     137280 |  9042355.34
     916062 |  9042351.22
    1321791 |  9042047.06
    1281293 |  9041399.86
    1110294 |  9041021.35
    1445040 |  9040392.56
     175192 |  9040153.98
     306527 |  9040008.00
    1048402 |  9039805.95
     872872 |  9039676.72
    1320010 |  9039436.65
     722894 |  9039020.40
      61791 |  9038584.20
     678779 |  9038436.96
     950679 |  9038072.00
    1121049 |  9038020.89
     953639 |  9037645.74
      46891 |  9036799.48
    1175334 |  9036798.74
    1324287 |  9036122.36
     948715 |  9035980.10
     523633 |  9035185.83
      57317 |  9034896.80
    1149689 |  9034630.36
     113285 |  9034454.93
    1081366 |  9034063.15
     587142 |  9033361.92
     419864 |  9033005.97
     911621 |  9032642.59
     614337 |  9032343.86
     285533 |  9032273.25
    1279650 |  9032266.43
      81676 |  9031999.40
     403247 |  9031712.93
     656153 |  9031352.17
     672996 |  9030809.28
    1480886 |  9029725.56
     103352 |  9029544.93
    1494787 |  9029239.40
     254944 |  9028932.48
    1368166 |  9028618.01
    1022870 |  9028269.30
     357987 |  9028269.25
     809296 |  9028062.16
    1471812 |  9026495.14
     462800 |  9026140.42
     195501 |  9025531.20
     294169 |  9025300.50
    1336063 |  9025192.15
     951368 |  9024915.90
     265670 |  9024760.98
     545905 |  9024602.51
    1338211 |  9024484.65
     973321 |  9024439.71
     676554 |  9023822.50
    1168897 |  9023769.48
     936126 |  9023710.74
     524317 |  9023321.75
    1249339 |  9023173.56
    1462785 |  9023028.00
    1040919 |  9022887.97
     131737 |  9022786.12
     647337 |  9022716.40
     952694 |  9021772.16
     487253 |  9021673.25
      45577 |  9021458.36
     696579 |  9021391.80
     509522 |  9021387.63
     797005 |  9021129.29
     668602 |  9020893.30
     313726 |  9020418.13
     226450 |  9020268.24
    1473394 |  9020181.47
     895439 |  9019252.98
     334450 |  9019252.50
